#,PROC,LOAD,READSIZE,TIMESPFETCH,sleep_nobg_Elapsed,nopred_Elapsed
4,4096,4096,1,80.11,87.01
4,4096,4096,2,81.37,87.01
4,4096,4096,4,78.92,87.01
4,4096,131072,1,39.19,39.39
4,4096,131072,2,36.97,39.39
4,4096,131072,4,41.07,39.39
4,4096,524288,1,40.22,39.39
4,4096,524288,2,39.82,39.39
4,4096,524288,4,36.89,39.39
4,4096,1048576,1,38.58,36.37
4,4096,1048576,2,39.43,36.37
4,4096,1048576,4,38.62,36.37
4,4096,4194304,1,36.48,37.07
4,4096,4194304,2,38.84,37.07
4,4096,4194304,4,36.58,37.07
4,4096,16777216,1,39.4,39.37
4,4096,16777216,2,38.23,39.37
4,4096,16777216,4,36.65,39.37
4,8192,4096,1,314.48,357.93
4,8192,4096,2,315.81,357.93
4,8192,4096,4,323.75,357.93
4,8192,131072,1,156.71,166.34
4,8192,131072,2,157.4,166.34
4,8192,131072,4,157.45,166.34
4,8192,524288,1,151.15,153.95
4,8192,524288,2,158.73,153.95
4,8192,524288,4,152.02,153.95
4,8192,1048576,1,155.36,149.74
4,8192,1048576,2,150.32,149.74
4,8192,1048576,4,151.24,149.74
4,8192,4194304,1,151.69,154.55
4,8192,4194304,2,150.86,154.55
4,8192,4194304,4,152.38,154.55
4,8192,16777216,1,153.86,149.96
4,8192,16777216,2,150.54,149.96
4,8192,16777216,4,152.05,149.96
4,16384,4096,1,1113.87,1407.77
4,16384,4096,2,1148.95,1407.77
4,16384,4096,4,1182.27,1407.77
4,16384,131072,1,577.73,648.57
4,16384,131072,2,584.13,648.57
4,16384,131072,4,587.39,648.57
4,16384,524288,1,686.98,632.38
4,16384,524288,2,661.28,632.38
4,16384,524288,4,624.27,632.38
4,16384,1048576,1,615.77,606.83
4,16384,1048576,2,568.37,606.83
4,16384,1048576,4,606.18,606.83
4,16384,4194304,1,629.59,600.81
4,16384,4194304,2,598.42,600.81
4,16384,4194304,4,606.52,600.81
4,16384,16777216,1,615.36,593.68
4,16384,16777216,2,595.28,593.68
4,16384,16777216,4,621.49,593.68
16,4096,4096,1,51.95,45.07
16,4096,4096,2,58.8,45.07
16,4096,4096,4,55.1,45.07
16,4096,131072,1,36.67,35.26
16,4096,131072,2,33.71,35.26
16,4096,131072,4,39.25,35.26
16,4096,524288,1,34.55,32.81
16,4096,524288,2,36.6,32.81
16,4096,524288,4,33.26,32.81
16,4096,1048576,1,35.11,34.99
16,4096,1048576,2,37.73,34.99
16,4096,1048576,4,37.8,34.99
16,4096,4194304,1,36.87,35.99
16,4096,4194304,2,34.08,35.99
16,4096,4194304,4,36.82,35.99
16,4096,16777216,1,35.57,29.35
16,4096,16777216,2,36.21,29.35
16,4096,16777216,4,28.82,29.35
16,8192,4096,1,189.04,186.38
16,8192,4096,2,192.26,186.38
16,8192,4096,4,186.93,186.38
16,8192,131072,1,122.07,142.12
16,8192,131072,2,128.68,142.12
16,8192,131072,4,112.82,142.12
16,8192,524288,1,108.17,122.42
16,8192,524288,2,110.8,122.42
16,8192,524288,4,98.8,122.42
16,8192,1048576,1,111.3,103.65
16,8192,1048576,2,121.78,103.65
16,8192,1048576,4,101.18,103.65
16,8192,4194304,1,116.7,107.0
16,8192,4194304,2,109.18,107.0
16,8192,4194304,4,123.47,107.0
16,8192,16777216,1,127.06,118.89
16,8192,16777216,2,116.83,118.89
16,8192,16777216,4,92.94,118.89
16,16384,4096,1,843.46,695.35
16,16384,4096,2,822.85,695.35
16,16384,4096,4,780.79,695.35
16,16384,131072,1,556.13,617.18
16,16384,131072,2,552.53,617.18
16,16384,131072,4,548.04,617.18
16,16384,524288,1,547.2,539.57
16,16384,524288,2,529.46,539.57
16,16384,524288,4,527.15,539.57
16,16384,1048576,1,573.17,529.49
16,16384,1048576,2,577.62,529.49
16,16384,1048576,4,573.34,529.49
16,16384,4194304,1,555.38,557.04
16,16384,4194304,2,539.85,557.04
16,16384,4194304,4,529.77,557.04
16,16384,16777216,1,558.65,526.37
16,16384,16777216,2,544.1,526.37
16,16384,16777216,4,508.84,526.37
