13777.978716,1875,1674,201,0,0
13778.986910,52648,3195,49453,0,0
13780.008671,107947,6172,101775,0,0
13781.243223,54937,3195,51742,0,0
13782.263494,55494,3195,52299,0,0
13783.294276,55540,3195,52345,0,0
13784.303466,56130,3195,52935,0,0
13785.323444,57060,3413,53647,0,0
13787.141813,57803,3188,54615,0,0
13788.171865,57954,3187,54767,0,0
13789.180820,117303,6127,111176,0,0
13790.426103,59029,3172,55857,0,0
13791.446179,59971,3172,56799,0,0
13792.466256,60960,3172,57788,0,0
13793.489825,121464,4654,116810,0,0
13795.530445,60994,1482,59512,0,0
13796.550517,61041,1414,59627,0,0
13797.570591,180765,2799,177966,0,1636
13800.522952,178263,1471,176792,0,3647
13802.671475,117595,1071,116524,0,4306
13804.712014,58901,587,58314,0,2229
13805.733194,117535,1051,116484,0,5452
13807.774785,175894,1553,174341,0,10278
13809.815506,173854,1545,172309,0,12696
13812.917445,114136,1033,113103,0,10361
13815.075185,170166,1738,168428,0,16925
13817.148660,112417,1056,111361,0,12526
13819.435251,112628,1005,111623,0,12509
13821.249816,113185,1060,112125,0,12485
13823.296908,113680,966,112714,0,12488
13825.534777,170042,1596,168446,0,19690
13828.427451,113470,896,112574,0,13116
13830.713634,112908,834,112074,0,14278
13832.509726,169003,1080,167923,0,22738
13836.150314,111199,522,110677,0,16525
13837.669762,165954,935,165019,0,26432
13841.147708,110857,771,110086,0,18704
13842.790408,167645,1403,166242,0,27643
13846.210562,111167,1025,110142,0,19183
13847.971565,219764,1947,217817,0,40881
13852.045653,162305,1379,160926,0,33111
13854.250821,159194,1517,157677,0,36372
13857.440623,104278,850,103428,0,25941
13859.489049,103938,802,103136,0,26234
13861.561595,52005,426,51579,0,13109
13862.571010,104066,896,103170,0,26208
13864.610539,104046,860,103186,0,26200
13866.782770,103845,840,103005,0,26383
13868.797268,103515,746,102769,0,26621
13870.850969,103293,762,102531,0,26861
13872.901733,102992,790,102202,0,27198
13874.942852,51408,379,51029,0,13672
13875.966910,51396,368,51028,0,13673
13877.034691,102599,718,101881,0,27522
13879.055468,102513,745,101768,0,27636
13881.104293,51258,368,50890,0,13815
13882.144672,102345,705,101640,0,27770
13884.179027,102293,637,101656,0,27754
13886.236834,102111,509,101602,0,27808
13888.386207,153432,1127,152305,0,41787
13889.426878,153173,921,152252,0,41864
13892.605216,102119,754,101365,0,28051
13894.533814,153134,2168,150966,0,41856
