"Function / Call Stack","CPU Time","Instructions Retired","CPI Rate","CPU Frequency Ratio","Module","Function (Full)","Source File","Start Address"
"radix_tree_node_ctor","0.00300723","0","","0.666667","vmlinux","radix_tree_node_ctor","[Unknown]","0xffffffff818f06f0"
"free_unref_page_list","0.00300723","7800000","0.333333","0.333333","vmlinux","free_unref_page_list","[Unknown]","0xffffffff811c5ba0"
"__activate_page","0.00300723","15600000","1.33333","2.66667","vmlinux","__activate_page","[Unknown]","0xffffffff811cf480"
"__x86_indirect_thunk_r12","0.00300723","31200000","0.5","2","vmlinux","__x86_indirect_thunk_r12","[Unknown]","0xffffffff81c03160"
"handle_edge_irq","0.00300723","0","","0.666667","vmlinux","handle_edge_irq","[Unknown]","0xffffffff810e8630"
"account_entity_enqueue","0.00300723","0","","1.66667","vmlinux","account_entity_enqueue","[Unknown]","0xffffffff810b9af0"
"rebalance_domains","0.00300723","0","","0.333333","vmlinux","rebalance_domains","[Unknown]","0xffffffff810c0d80"
"_mix_pool_bytes","0.00300723","7800000","1.33333","1.33333","vmlinux","_mix_pool_bytes","[Unknown]","0xffffffff81592930"
"dequeue_entity","0.00300723","0","","0.666667","vmlinux","dequeue_entity","[Unknown]","0xffffffff810bb440"
"from_kgid","0.00300723","2600000","2","0.666667","vmlinux","from_kgid","[Unknown]","0xffffffff81132f20"
"__inc_numa_state","0.00300723","13000000","1.2","2","vmlinux","__inc_numa_state","[Unknown]","0xffffffff811e4dd0"
"ext4_destroy_inode","0.00200482","0","","1","vmlinux","ext4_destroy_inode","[Unknown]","0xffffffff81330ba0"
"may_open","0.00200482","0","","0.5","vmlinux","may_open","[Unknown]","0xffffffff81264770"
"ext4_mb_use_preallocated.constprop.30","0.00200482","0","","0.5","vmlinux","ext4_mb_use_preallocated.constprop.30","[Unknown]","0xffffffff81309f90"
"deadline_dispatch_requests","0.00200482","26000000","1.2","6","vmlinux","deadline_dispatch_requests","[Unknown]","0xffffffff814472d0"
"ext4_clear_inode","0.00200482","0","0","0","vmlinux","ext4_clear_inode","[Unknown]","0xffffffff81332520"
"update_vsyscall","0.00200482","0","0","0","vmlinux","update_vsyscall","[Unknown]","0xffffffff81004ab0"
"inc_nlink","0.00200482","0","","0.5","vmlinux","inc_nlink","[Unknown]","0xffffffff81275ef0"
"discard_slab","0.00200482","0","","1","vmlinux","discard_slab","[Unknown]","0xffffffff8122dd80"
"scsi_softirq_done","0.00200482","2600000","1","0.5","vmlinux","scsi_softirq_done","[Unknown]","0xffffffff81637ee0"
"scsi_add_cmd_to_list","0.00200482","2600000","1","0.5","vmlinux","scsi_add_cmd_to_list","[Unknown]","0xffffffff816386c0"
"activate_page","0.00200482","2600000","2","1","vmlinux","activate_page","[Unknown]","0xffffffff811d0980"
"update_min_vruntime","0.00200482","0","","0.5","vmlinux","update_min_vruntime","[Unknown]","0xffffffff810b52a0"
"__fsnotify_inode_delete","0.00200482","15600000","0.666667","2","vmlinux","__fsnotify_inode_delete","[Unknown]","0xffffffff8129efd0"
"locks_remove_file","0.00200482","15600000","0.833333","2.5","vmlinux","locks_remove_file","[Unknown]","0xffffffff812b7550"
"ext4_claim_free_clusters","0.00200482","7800000","0.333333","0.5","vmlinux","ext4_claim_free_clusters","[Unknown]","0xffffffff812e4250"
"may_delete","0.00200482","20800000","0.5","2","vmlinux","may_delete","[Unknown]","0xffffffff81265540"
"locks_remove_posix","0.00200482","0","","2","vmlinux","locks_remove_posix","[Unknown]","0xffffffff812b6700"
"part_round_stats","0.00200482","13000000","0.8","2","vmlinux","part_round_stats","[Unknown]","0xffffffff8141b230"
"security_path_rmdir","0.00200482","26000000","0.1","0.5","vmlinux","security_path_rmdir","[Unknown]","0xffffffff81399fc0"
"ioc_set_batching","0.00200482","0","","0.5","vmlinux","ioc_set_batching","[Unknown]","0xffffffff8141bc80"
"bio_advance","0.00200482","2600000","0","0","vmlinux","bio_advance","[Unknown]","0xffffffff814151f0"
"rb_erase_cached","0.00200482","5200000","0","0","vmlinux","rb_erase_cached","[Unknown]","0xffffffff818f3200"
"from_kuid","0.00200482","0","0","0","vmlinux","from_kuid","[Unknown]","0xffffffff81132ef0"
"rb_first","0.00200482","10400000","0.25","0.5","vmlinux","rb_first","[Unknown]","0xffffffff818f2a80"
"ext4_dir_open","0.00200482","7800000","0","0","vmlinux","ext4_dir_open","[Unknown]","0xffffffff812e5a00"
"__mnt_drop_write","0.00200482","0","","0.5","vmlinux","__mnt_drop_write","[Unknown]","0xffffffff8127c500"
"finish_task_switch","0.00200482","5200000","0.5","0.5","vmlinux","finish_task_switch","[Unknown]","0xffffffff810ac7c0"
"end_buffer_write_sync","0.00200482","0","0","0","vmlinux","end_buffer_write_sync","[Unknown]","0xffffffff81293300"
"module_put","0.00200482","0","","0.5","vmlinux","module_put","[Unknown]","0xffffffff81117610"
"elv_may_queue","0.00200482","2600000","2","1","vmlinux","elv_may_queue","[Unknown]","0xffffffff81418840"
"update_wall_time","0.00200482","0","","0.5","vmlinux","update_wall_time","[Unknown]","0xffffffff81102ee0"
"__blk_complete_request","0.00200482","2600000","1","0.5","vmlinux","__blk_complete_request","[Unknown]","0xffffffff814276f0"
"d_flags_for_inode","0.00200482","2600000","2","1","vmlinux","d_flags_for_inode","[Unknown]","0xffffffff81271c20"
"kthread_data","0.00200482","0","0","0","vmlinux","kthread_data","[Unknown]","0xffffffff810a5640"
"elv_rqhash_del.part.12","0.00200482","2600000","0","0","vmlinux","elv_rqhash_del.part.12","[Unknown]","0xffffffff81417830"
"security_file_alloc","0.00200482","0","","2.5","vmlinux","security_file_alloc","[Unknown]","0xffffffff8139ab20"
"run_timer_softirq","0.00200482","0","","1.5","vmlinux","run_timer_softirq","[Unknown]","0xffffffff810fd5f0"
"should_fail_bio","0.00200482","0","","1","vmlinux","should_fail_bio","[Unknown]","0xffffffff81418fe0"
"elv_set_request","0.00200482","2600000","0","0","vmlinux","elv_set_request","[Unknown]","0xffffffff814187e0"
"sg_next","0.00200482","7800000","0.666667","1","vmlinux","sg_next","[Unknown]","0xffffffff81456110"
"select_task_rq_fair","0.00200482","2600000","0","0","vmlinux","select_task_rq_fair","[Unknown]","0xffffffff810b6ee0"
"set_nlink","0.00200482","5200000","0.5","0.5","vmlinux","set_nlink","[Unknown]","0xffffffff81276a60"
"security_inode_free","0.00200482","10400000","0.5","1","vmlinux","security_inode_free","[Unknown]","0xffffffff81399f80"
"free_unref_page_prepare.part.65","0.00200482","2600000","1","0.5","vmlinux","free_unref_page_prepare.part.65","[Unknown]","0xffffffff811c38b0"
"process_measurement","0.00200482","26000000","0.6","3","vmlinux","process_measurement","[Unknown]","0xffffffff813f0c90"
"calc_global_load_tick","0.00200482","0","0","0","vmlinux","calc_global_load_tick","[Unknown]","0xffffffff810b4150"
"ktime_get_update_offsets_now","0.00200482","2600000","1","0.5","vmlinux","ktime_get_update_offsets_now","[Unknown]","0xffffffff81103470"
"mempool_free","0.00200482","0","0","0","vmlinux","mempool_free","[Unknown]","0xffffffff811bfd80"
"apparmor_inode_getattr","0.00200482","0","","0.5","vmlinux","apparmor_inode_getattr","[Unknown]","0xffffffff813e4c70"
"__wait_on_bit_lock","0.00200482","0","0","0","vmlinux","__wait_on_bit_lock","[Unknown]","0xffffffff81909c80"
"dquot_free_inode","0.00200482","36400000","0.285714","2","vmlinux","dquot_free_inode","[Unknown]","0xffffffff812c8100"
"ext4_inode_bitmap","0.00200482","2600000","5","2.5","vmlinux","ext4_inode_bitmap","[Unknown]","0xffffffff8132f2a0"
"__ext4_journal_get_create_access","0.00200482","0","","0.5","vmlinux","__ext4_journal_get_create_access","[Unknown]","0xffffffff812e6fe0"
"f_dupfd","0.00200482","0","0","0","vmlinux","f_dupfd","[Unknown]","0xffffffff8127a150"
"prandom_u32_state","0.00200482","2600000","4","2","vmlinux","prandom_u32_state","[Unknown]","0xffffffff814549e0"
"is_bad_inode","0.00100241","10400000","0","0","vmlinux","is_bad_inode","[Unknown]","0xffffffff81278ce0"
"switch_mm","0.00100241","0","0","0","vmlinux","switch_mm","[Unknown]","0xffffffff81071c40"
"scsi_dma_unmap","0.00100241","0","0","0","vmlinux","scsi_dma_unmap","[Unknown]","0xffffffff8163a370"
"set_close_on_exec","0.00100241","5200000","1.5","3","vmlinux","set_close_on_exec","[Unknown]","0xffffffff81279f60"
"ext4_free_group_clusters_set","0.00100241","5200000","0.5","1","vmlinux","ext4_free_group_clusters_set","[Unknown]","0xffffffff8132f420"
"part_dec_in_flight","0.00100241","2600000","0","0","vmlinux","part_dec_in_flight","[Unknown]","0xffffffff81432560"
"__bforget","0.00100241","0","0","0","vmlinux","__bforget","[Unknown]","0xffffffff81292da0"
"swake_up_locked","0.00100241","0","","1","vmlinux","swake_up_locked","[Unknown]","0xffffffff810ca060"
"enter_lazy_tlb","0.00100241","0","0","0","vmlinux","enter_lazy_tlb","[Unknown]","0xffffffff81071ef0"
"kick_process","0.00100241","0","","1","vmlinux","kick_process","[Unknown]","0xffffffff810a9c60"
"ext4_xattr_ensure_credits","0.00100241","2600000","0","0","vmlinux","ext4_xattr_ensure_credits","[Unknown]","0xffffffff813383d0"
"security_task_getsecid","0.00100241","5200000","1","2","vmlinux","security_task_getsecid","[Unknown]","0xffffffff81398640"
"rcu_irq_exit","0.00100241","0","0","0","vmlinux","rcu_irq_exit","[Unknown]","0xffffffff810f5ac0"
"bit_waitqueue","0.00100241","7800000","0.666667","2","vmlinux","bit_waitqueue","[Unknown]","0xffffffff810c9d70"
"ext4_xattr_inode_array_free","0.00100241","5200000","0.5","1","vmlinux","ext4_xattr_inode_array_free","[Unknown]","0xffffffff8133b0e0"
"swapgs_restore_regs_and_return_to_usermode","0.00100241","0","0","0","vmlinux","swapgs_restore_regs_and_return_to_usermode","[Unknown]","0xffffffff81a00974"
"__d_free","0.00100241","2600000","0","0","vmlinux","__d_free","[Unknown]","0xffffffff81271fa0"
"io_schedule","0.00100241","0","","1","vmlinux","io_schedule","[Unknown]","0xffffffff810b2b70"
"dentry_free","0.00100241","0","0","0","vmlinux","dentry_free","[Unknown]","0xffffffff81271fc0"
"open_check_o_direct","0.00100241","0","0","0","vmlinux","open_check_o_direct","[Unknown]","0xffffffff81255e60"
"llist_add_batch","0.00100241","0","0","0","vmlinux","llist_add_batch","[Unknown]","0xffffffff8145c130"
"free_pcppages_bulk","0.00100241","2600000","3","3","vmlinux","free_pcppages_bulk","[Unknown]","0xffffffff811c45e0"
"try_to_extend_transaction","0.00100241","0","","1","vmlinux","try_to_extend_transaction","[Unknown]","0xffffffff812f7450"
"ext4_inode_is_fast_symlink","0.00100241","0","","1","vmlinux","ext4_inode_is_fast_symlink","[Unknown]","0xffffffff812ff040"
"__x86_indirect_thunk_rcx","0.00100241","0","0","0","vmlinux","__x86_indirect_thunk_rcx","[Unknown]","0xffffffff81c03040"
"nohz_balance_exit_idle","0.00100241","0","0","0","vmlinux","nohz_balance_exit_idle","[Unknown]","0xffffffff810c19a0"
"smp_apic_timer_interrupt","0.00100241","0","","3","vmlinux","smp_apic_timer_interrupt","[Unknown]","0xffffffff81a02390"
"from_kgid_munged","0.00100241","18200000","0","0","vmlinux","from_kgid_munged","[Unknown]","0xffffffff81132f30"
"handle_irq","0.00100241","0","0","0","vmlinux","handle_irq","[Unknown]","0xffffffff8102f6c0"
"blk_update_request","0.00100241","0","0","0","vmlinux","blk_update_request","[Unknown]","0xffffffff8141f090"
"security_inode_alloc","0.00100241","2600000","2","2","vmlinux","security_inode_alloc","[Unknown]","0xffffffff81399f40"
"ext4_inc_count.isra.41","0.00100241","0","","3","vmlinux","ext4_inc_count.isra.41","[Unknown]","0xffffffff81315790"
"autoremove_wake_function","0.00100241","0","0","0","vmlinux","autoremove_wake_function","[Unknown]","0xffffffff810c9d40"
"__hrtimer_run_queues","0.00100241","0","","1","vmlinux","__hrtimer_run_queues","[Unknown]","0xffffffff810ffda0"
"hrtimer_interrupt","0.00100241","0","","1","vmlinux","hrtimer_interrupt","[Unknown]","0xffffffff81100560"
"add_interrupt_randomness","0.00100241","0","","1","vmlinux","add_interrupt_randomness","[Unknown]","0xffffffff81595f10"
"d_lru_del","0.00100241","0","","3","vmlinux","d_lru_del","[Unknown]","0xffffffff812722d0"
"blk_account_io_done","0.00100241","0","","1","vmlinux","blk_account_io_done","[Unknown]","0xffffffff8141f3e0"
"scsi_end_request","0.00100241","0","0","0","vmlinux","scsi_end_request","[Unknown]","0xffffffff816387a0"
"blk_done_softirq","0.00100241","0","0","0","vmlinux","blk_done_softirq","[Unknown]","0xffffffff814275d0"
"apparmor_path_rmdir","0.00100241","15600000","0.833333","5","vmlinux","apparmor_path_rmdir","[Unknown]","0xffffffff813e4e90"
"irq_exit","0.00100241","0","","3","vmlinux","irq_exit","[Unknown]","0xffffffff81087880"
"ext4_superblock_csum_set","0.00100241","5200000","1","2","vmlinux","ext4_superblock_csum_set","[Unknown]","0xffffffff8132f150"
"update_fast_timekeeper","0.00100241","0","","2","vmlinux","update_fast_timekeeper","[Unknown]","0xffffffff811019d0"
"irq_chip_ack_parent","0.00100241","0","","1","vmlinux","irq_chip_ack_parent","[Unknown]","0xffffffff810e7bb0"
"deactivate_task","0.00100241","0","","1","vmlinux","deactivate_task","[Unknown]","0xffffffff810af9e0"
"update_rq_clock","0.00100241","0","","1","vmlinux","update_rq_clock","[Unknown]","0xffffffff810aded0"
"__free_slab","0.00100241","5200000","2","4","vmlinux","__free_slab","[Unknown]","0xffffffff8122da90"
"__free_pages","0.00100241","0","0","0","vmlinux","__free_pages","[Unknown]","0xffffffff811c5890"
"blk_run_queue_async","0.00100241","0","","2","vmlinux","blk_run_queue_async","[Unknown]","0xffffffff8141ac60"
"__rb_insert_augmented","0.00100241","0","0","0","vmlinux","__rb_insert_augmented","[Unknown]","0xffffffff818f3ae0"
"sg_pool_free","0.00100241","0","0","0","vmlinux","sg_pool_free","[Unknown]","0xffffffff8147c3d0"
"check_preempt_wakeup","0.00100241","0","","1","vmlinux","check_preempt_wakeup","[Unknown]","0xffffffff810ba450"
"rcu_irq_enter","0.00100241","0","0","0","vmlinux","rcu_irq_enter","[Unknown]","0xffffffff810f5be0"
"raise_softirq","0.00100241","0","","1","vmlinux","raise_softirq","[Unknown]","0xffffffff810879c0"
"__delayacct_blkio_end","0.00100241","0","0","0","vmlinux","__delayacct_blkio_end","[Unknown]","0xffffffff81152c10"
"try_to_grab_pending","0.00100241","0","","1","vmlinux","try_to_grab_pending","[Unknown]","0xffffffff8109dbb0"
"account_system_index_time","0.00100241","0","","1","vmlinux","account_system_index_time","[Unknown]","0xffffffff810b45f0"
"lru_cache_add","0.00100241","0","0","0","vmlinux","lru_cache_add","[Unknown]","0xffffffff811d0b80"
"native_apic_mem_write","0.00100241","0","0","0","vmlinux","native_apic_mem_write","[Unknown]","0xffffffff81059f80"
"insert_work","0.00100241","0","","1","vmlinux","insert_work","[Unknown]","0xffffffff8109cc40"
"put_prev_entity","0.00100241","2600000","1","1","vmlinux","put_prev_entity","[Unknown]","0xffffffff810bc910"
"pick_next_task_idle","0.00100241","0","","1","vmlinux","pick_next_task_idle","[Unknown]","0xffffffff810b4c90"
"acct_account_cputime","0.00100241","0","0","0","vmlinux","acct_account_cputime","[Unknown]","0xffffffff81154030"
"queued_write_lock_slowpath","0.00100241","0","0","0","vmlinux","queued_write_lock_slowpath","[Unknown]","0xffffffff810d59f0"
"elv_merge_requests","0.00100241","0","0","0","vmlinux","elv_merge_requests","[Unknown]","0xffffffff81418300"
"__switch_to_asm","0.00100241","0","0","0","vmlinux","__switch_to_asm","[Unknown]","0xffffffff81a00170"
"ext4_free_inodes_set","0.00100241","2600000","0","0","vmlinux","ext4_free_inodes_set","[Unknown]","0xffffffff8132f440"
"__wake_up","0.00100241","7800000","0.333333","1","vmlinux","__wake_up","[Unknown]","0xffffffff810c9850"
"__acct_update_integrals","0.00100241","0","","1","vmlinux","__acct_update_integrals","[Unknown]","0xffffffff81153c10"
"trigger_load_balance","0.00100241","0","","1","vmlinux","trigger_load_balance","[Unknown]","0xffffffff810c1b50"
"smp_call_function_many","0.00100241","0","","1","vmlinux","smp_call_function_many","[Unknown]","0xffffffff81115920"
"__x86_indirect_thunk_r9","0.00100241","0","","2","vmlinux","__x86_indirect_thunk_r9","[Unknown]","0xffffffff81c03100"
"kobject_put","0.00100241","0","0","0","vmlinux","kobject_put","[Unknown]","0xffffffff818ed730"
"scsi_put_command","0.00100241","0","","1","vmlinux","scsi_put_command","[Unknown]","0xffffffff81630370"
"rcu_gp_kthread_wake","0.00100241","0","0","0","vmlinux","rcu_gp_kthread_wake","[Unknown]","0xffffffff810f2450"
"scsi_uninit_cmd","0.00100241","0","0","0","vmlinux","scsi_uninit_cmd","[Unknown]","0xffffffff81635410"
"scsi_old_exit_rq","0.00100241","2600000","1","1","vmlinux","scsi_old_exit_rq","[Unknown]","0xffffffff81635fe0"
"rcu_segcblist_insert_done_cbs","0.00100241","0","0","0","vmlinux","rcu_segcblist_insert_done_cbs","[Unknown]","0xffffffff810f6f00"
"__mem_cgroup_threshold","0.00100241","0","0","0","vmlinux","__mem_cgroup_threshold","[Unknown]","0xffffffff81246430"
"ret_from_intr","0.00100241","5200000","0","0","vmlinux","ret_from_intr","[Unknown]","0xffffffff81a0094f"
"elv_rb_find","0.00100241","5200000","0.5","1","vmlinux","elv_rb_find","[Unknown]","0xffffffff81417550"
"smp_call_function_single","0.00100241","0","","1","vmlinux","smp_call_function_single","[Unknown]","0xffffffff81115710"
"ext4_es_init_tree","0.00100241","0","","1","vmlinux","ext4_es_init_tree","[Unknown]","0xffffffff812f0d80"
"swiotlb_unmap_sg_attrs","0.00100241","2600000","0","0","vmlinux","swiotlb_unmap_sg_attrs","[Unknown]","0xffffffff81475180"
"set_next_entity","0.00100241","2600000","0","0","vmlinux","set_next_entity","[Unknown]","0xffffffff810bb230"
"prepare_to_wait_exclusive","0.00100241","2600000","3","3","vmlinux","prepare_to_wait_exclusive","[Unknown]","0xffffffff810c9940"
"sched_clock","0.00100241","0","0","0","vmlinux","sched_clock","[Unknown]","0xffffffff810360b0"
"activate_task","0.00100241","0","0","0","vmlinux","activate_task","[Unknown]","0xffffffff810af920"
"init_timer_key","0.00100241","0","","1","vmlinux","init_timer_key","[Unknown]","0xffffffff810fd570"
"profile_tick","0.00100241","0","","1","vmlinux","profile_tick","[Unknown]","0xffffffff810fa840"
"__delayacct_blkio_start","0.00100241","0","0","0","vmlinux","__delayacct_blkio_start","[Unknown]","0xffffffff81152be0"
"__x86_indirect_thunk_r15","0.00100241","2600000","1","1","vmlinux","__x86_indirect_thunk_r15","[Unknown]","0xffffffff81c031c0"
"ioprio_best","0.00100241","20800000","0.25","2","vmlinux","ioprio_best","[Unknown]","0xffffffff81435720"
"prandom_u32","0.00100241","0","","2","vmlinux","prandom_u32","[Unknown]","0xffffffff81454a70"
"ext4_mb_normalize_request.constprop.31","0.00100241","0","","2","vmlinux","ext4_mb_normalize_request.constprop.31","[Unknown]","0xffffffff8130a1d0"
"ext4_wait_block_bitmap","0.00100241","10400000","0.5","2","vmlinux","ext4_wait_block_bitmap","[Unknown]","0xffffffff812e41b0"
"tick_sched_do_timer","0.00100241","0","0","0","vmlinux","tick_sched_do_timer","[Unknown]","0xffffffff81110590"
"wq_worker_waking_up","0.00100241","0","0","0","vmlinux","wq_worker_waking_up","[Unknown]","0xffffffff8109fd60"
"dquot_initialize","0.00100241","10400000","2.5","10","vmlinux","dquot_initialize","[Unknown]","0xffffffff812c60b0"
"cpu_needs_another_gp","0.00100241","0","","2","vmlinux","cpu_needs_another_gp","[Unknown]","0xffffffff810f34b0"
"timerqueue_add","0.00100241","0","0","0","vmlinux","timerqueue_add","[Unknown]","0xffffffff818f75e0"
"hrtimer_forward","0.00100241","0","0","0","vmlinux","hrtimer_forward","[Unknown]","0xffffffff810ff530"
"follow_managed","0.00100241","0","","3","vmlinux","follow_managed","[Unknown]","0xffffffff81264b80"
"blk_status_to_errno","0.00100241","0","0","0","vmlinux","blk_status_to_errno","[Unknown]","0xffffffff8141ab10"
"bio_free","0.00100241","0","0","0","vmlinux","bio_free","[Unknown]","0xffffffff81416200"
"memcg_check_events","0.00100241","7800000","0.333333","1","vmlinux","memcg_check_events","[Unknown]","0xffffffff81246520"
"scsi_req_init","0.00100241","0","","3","vmlinux","scsi_req_init","[Unknown]","0xffffffff8143dc10"
"shrink_dentry_list","0.00100241","2600000","3","3","vmlinux","shrink_dentry_list","[Unknown]","0xffffffff81273100"
"kick_ilb","0.00100241","0","0","0","vmlinux","kick_ilb","[Unknown]","0xffffffff810b5890"
"wb_io_lists_depopulated","0.00100241","2600000","1","1","vmlinux","wb_io_lists_depopulated","[Unknown]","0xffffffff812865c0"
"radix_tree_maybe_preload","0.00100241","0","","3","vmlinux","radix_tree_maybe_preload","[Unknown]","0xffffffff818f0b60"
"__end_buffer_read_notouch","0","2600000","0","0","vmlinux","__end_buffer_read_notouch","[Unknown]","0xffffffff81292470"
"policy_node","0","2600000","2","","vmlinux","policy_node","[Unknown]","0xffffffff81222ba0"
"clear_buddies","0","2600000","0","0","vmlinux","clear_buddies","[Unknown]","0xffffffff810b5ef0"
"native_load_tls","0","2600000","0","0","vmlinux","native_load_tls","[Unknown]","0xffffffff81063400"
"__accumulate_pelt_segments","0","10400000","0","0","vmlinux","__accumulate_pelt_segments","[Unknown]","0xffffffff810b57b0"
"reweight_entity","0","2600000","0","0","vmlinux","reweight_entity","[Unknown]","0xffffffff810ba010"
"sd_uninit_command","0","2600000","0","0","vmlinux","sd_uninit_command","[Unknown]","0xffffffff816432b0"
"put_pid","0","2600000","0","0","vmlinux","put_pid","[Unknown]","0xffffffff810a2810"
"try_module_get","0","2600000","0","0","vmlinux","try_module_get","[Unknown]","0xffffffff811181f0"
"getname","0","2600000","3","","vmlinux","getname","[Unknown]","0xffffffff812699d0"
"integrity_inode_free","0","5200000","0","0","vmlinux","integrity_inode_free","[Unknown]","0xffffffff813efa50"
"new_inode","0","5200000","1.5","","vmlinux","new_inode","[Unknown]","0xffffffff81278240"
"ima_file_free","0","5200000","0","0","vmlinux","ima_file_free","[Unknown]","0xffffffff813f13e0"
"kzfree","0","5200000","2.5","","vmlinux","kzfree","[Unknown]","0xffffffff811eb510"
"update_nohz_stats","0","2600000","2","","vmlinux","update_nohz_stats","[Unknown]","0xffffffff810bc8b0"
"bio_attempt_front_merge","0","2600000","0","0","vmlinux","bio_attempt_front_merge","[Unknown]","0xffffffff8141fde0"
"elv_rb_del","0","10400000","0.25","","vmlinux","elv_rb_del","[Unknown]","0xffffffff81417f30"
"timerqueue_del","0","2600000","2","","vmlinux","timerqueue_del","[Unknown]","0xffffffff818f7670"
"call_rcu_sched","0","2600000","2","","vmlinux","call_rcu_sched","[Unknown]","0xffffffff810f58d0"
"scsi_decide_disposition","0","2600000","1","","vmlinux","scsi_decide_disposition","[Unknown]","0xffffffff81634a80"
"_nohz_idle_balance","0","2600000","0","0","vmlinux","_nohz_idle_balance","[Unknown]","0xffffffff810c1010"
"free_request_size","0","2600000","1","","vmlinux","free_request_size","[Unknown]","0xffffffff8141ad50"
"__hrtimer_next_event_base","0","2600000","0","0","vmlinux","__hrtimer_next_event_base","[Unknown]","0xffffffff810ff700"
"queue_unplugged","0","2600000","1","","vmlinux","queue_unplugged","[Unknown]","0xffffffff8141bdb0"
"add_timer_randomness","0","5200000","0","0","vmlinux","add_timer_randomness","[Unknown]","0xffffffff81595680"
"scsi_run_queue","0","2600000","0","0","vmlinux","scsi_run_queue","[Unknown]","0xffffffff81635c40"
"path_put","0","2600000","1","","vmlinux","path_put","[Unknown]","0xffffffff81263880"
"find_next_and_bit","0","2600000","1","","vmlinux","find_next_and_bit","[Unknown]","0xffffffff8145bfa0"
"add_timer","0","2600000","1","","vmlinux","add_timer","[Unknown]","0xffffffff810fedb0"
"d_lru_add","0","2600000","0","0","vmlinux","d_lru_add","[Unknown]","0xffffffff81271dd0"
"ext4_xattr_get","0","2600000","1","","vmlinux","ext4_xattr_get","[Unknown]","0xffffffff8133a120"
"__inc_node_page_state","0","7800000","1","","vmlinux","__inc_node_page_state","[Unknown]","0xffffffff811e49e0"
"scsi_dec_host_busy","0","2600000","0","0","vmlinux","scsi_dec_host_busy","[Unknown]","0xffffffff81637a60"
"I_BDEV","0","2600000","0","0","vmlinux","I_BDEV","[Unknown]","0xffffffff81297180"
"PageHuge","0","7800000","0.333333","","vmlinux","PageHuge","[Unknown]","0xffffffff8121cec0"
"blk_queue_end_tag","0","2600000","1","","vmlinux","blk_queue_end_tag","[Unknown]","0xffffffff81421120"
"__free_pages_ok","0","10400000","0","0","vmlinux","__free_pages_ok","[Unknown]","0xffffffff811c4290"
"load_balance","0","2600000","0","0","vmlinux","load_balance","[Unknown]","0xffffffff810c0390"
"irq_enter","0","2600000","0","0","vmlinux","irq_enter","[Unknown]","0xffffffff81087830"
"ext4_inode_bitmap_csum_set","0","7800000","0.666667","","vmlinux","ext4_inode_bitmap_csum_set","[Unknown]","0xffffffff812e5290"
"__blk_run_queue","0","2600000","0","0","vmlinux","__blk_run_queue","[Unknown]","0xffffffff8141bcc0"
"deadline_completed_request","0","2600000","0","0","vmlinux","deadline_completed_request","[Unknown]","0xffffffff81446e40"
"from_kuid_munged","0","2600000","0","0","vmlinux","from_kuid_munged","[Unknown]","0xffffffff81132f00"
"restore_regs_and_return_to_kernel","0","2600000","0","0","vmlinux","restore_regs_and_return_to_kernel","[Unknown]","0xffffffff81a009fb"
"ext4_used_dirs_set","0","2600000","0","0","vmlinux","ext4_used_dirs_set","[Unknown]","0xffffffff8132f460"
