"Function / Call Stack","CPU Time","Instructions Retired","CPI Rate","CPU Frequency Ratio","Module","Function (Full)","Source File","Start Address"
"find_first_bit","0.00300723","0","","0.333333","vmlinux","find_first_bit","[Unknown]","0xffffffff8145bef0"
"iov_iter_init","0.00300723","5200000","1","0.666667","vmlinux","iov_iter_init","[Unknown]","0xffffffff814578c0"
"select_idle_sibling","0.00300723","0","","0.333333","vmlinux","select_idle_sibling","[Unknown]","0xffffffff810b6a60"
"__inc_zone_page_state","0.00300723","5200000","0.5","0.333333","vmlinux","__inc_zone_page_state","[Unknown]","0xffffffff811e4960"
"smp_apic_timer_interrupt","0.00300723","0","","0.333333","vmlinux","smp_apic_timer_interrupt","[Unknown]","0xffffffff81a02390"
"pagevec_lru_move_fn","0.00300723","7800000","1.33333","1.33333","vmlinux","pagevec_lru_move_fn","[Unknown]","0xffffffff811cffe0"
"set_next_buddy","0.00300723","0","0","0","vmlinux","set_next_buddy","[Unknown]","0xffffffff810b9c40"
"__x86_indirect_thunk_r10","0.00300723","0","0","0","vmlinux","__x86_indirect_thunk_r10","[Unknown]","0xffffffff81c03120"
"__getblk_gfp","0.00300723","0","","0.333333","vmlinux","__getblk_gfp","[Unknown]","0xffffffff81293ef0"
"rcu_bh_qs","0.00200482","0","0","0","vmlinux","rcu_bh_qs","[Unknown]","0xffffffff810f5930"
"wake_up_bit","0.00200482","0","","0.5","vmlinux","wake_up_bit","[Unknown]","0xffffffff810c9eb0"
"blk_finish_plug","0.00200482","0","","1","vmlinux","blk_finish_plug","[Unknown]","0xffffffff81420b30"
"ttwu_do_activate","0.00200482","2600000","2","1","vmlinux","ttwu_do_activate","[Unknown]","0xffffffff810afcd0"
"__memset","0.00200482","5200000","0.5","0.5","vmlinux","__memset","[Unknown]","0xffffffff818fdff0"
"__pagevec_lru_add_fn","0.00200482","10400000","0","0","vmlinux","__pagevec_lru_add_fn","[Unknown]","0xffffffff811d05d0"
"ttwu_do_wakeup","0.00200482","0","0","0","vmlinux","ttwu_do_wakeup","[Unknown]","0xffffffff810afb80"
"copyout","0.00200482","18200000","0.857143","3","vmlinux","copyout","[Unknown]","0xffffffff81457e70"
"__hrtimer_run_queues","0.00200482","0","0","0","vmlinux","__hrtimer_run_queues","[Unknown]","0xffffffff810ffda0"
"account_user_time","0.00200482","0","","0.5","vmlinux","account_user_time","[Unknown]","0xffffffff810b44e0"
"__queue_work","0.00200482","0","0","0","vmlinux","__queue_work","[Unknown]","0xffffffff8109ccb0"
"mapping_tagged","0.00200482","0","0","0","vmlinux","mapping_tagged","[Unknown]","0xffffffff811ca9f0"
"timespec_trunc","0.00200482","18200000","0.285714","1","vmlinux","timespec_trunc","[Unknown]","0xffffffff810fb100"
"blk_integrity_merge_bio","0.00200482","0","","0.5","vmlinux","blk_integrity_merge_bio","[Unknown]","0xffffffff81452590"
"raise_softirq","0.00200482","2600000","1","0.5","vmlinux","raise_softirq","[Unknown]","0xffffffff810879c0"
"detach_entity_cfs_rq","0.00200482","0","","0.5","vmlinux","detach_entity_cfs_rq","[Unknown]","0xffffffff810bb000"
"__inc_node_page_state","0.00200482","13000000","0.4","1","vmlinux","__inc_node_page_state","[Unknown]","0xffffffff811e49e0"
"run_local_timers","0.00200482","0","","0.5","vmlinux","run_local_timers","[Unknown]","0xffffffff810ff1e0"
"mem_cgroup_update_lru_size","0.00200482","0","0","0","vmlinux","mem_cgroup_update_lru_size","[Unknown]","0xffffffff81248400"
"__acct_update_integrals","0.00200482","0","0","0","vmlinux","__acct_update_integrals","[Unknown]","0xffffffff81153c10"
"scsi_softirq_done","0.00200482","0","0","0","vmlinux","scsi_softirq_done","[Unknown]","0xffffffff81637ee0"
"__wait_on_bit","0.00200482","0","","1.5","vmlinux","__wait_on_bit","[Unknown]","0xffffffff81909a80"
"cpu_needs_another_gp","0.00200482","0","","1","vmlinux","cpu_needs_another_gp","[Unknown]","0xffffffff810f34b0"
"clear_asid_other","0.00200482","0","0","0","vmlinux","clear_asid_other","[Unknown]","0xffffffff81071830"
"native_flush_tlb_one_user","0.00200482","0","","0.5","vmlinux","native_flush_tlb_one_user","[Unknown]","0xffffffff81063980"
"scsi_log_send","0.00200482","0","0","0","vmlinux","scsi_log_send","[Unknown]","0xffffffff81630390"
"task_tick_numa","0.00200482","0","","0.5","vmlinux","task_tick_numa","[Unknown]","0xffffffff810be2f0"
"_raw_spin_trylock","0.00200482","0","","1.5","vmlinux","_raw_spin_trylock","[Unknown]","0xffffffff8190e730"
"irq_enter","0.00200482","0","","0.5","vmlinux","irq_enter","[Unknown]","0xffffffff81087830"
"add_timer_randomness","0.00200482","0","0","0","vmlinux","add_timer_randomness","[Unknown]","0xffffffff81595680"
"create_page_buffers","0.00200482","15600000","0.5","1.5","vmlinux","create_page_buffers","[Unknown]","0xffffffff812931c0"
"napi_complete_done","0.00200482","0","0","0","vmlinux","napi_complete_done","[Unknown]","0xffffffff817cfa10"
"_mix_pool_bytes","0.00200482","2600000","2","1","vmlinux","_mix_pool_bytes","[Unknown]","0xffffffff81592930"
"__default_send_IPI_dest_field","0.00200482","0","0","0","vmlinux","__default_send_IPI_dest_field","[Unknown]","0xffffffff810549b0"
"propagate_entity_cfs_rq.isra.80","0.00200482","0","","1.5","vmlinux","propagate_entity_cfs_rq.isra.80","[Unknown]","0xffffffff810b93f0"
"__note_gp_changes","0.00200482","0","0","0","vmlinux","__note_gp_changes","[Unknown]","0xffffffff810f39d0"
"jbd2_journal_get_write_access","0.00200482","15600000","0.166667","0.5","vmlinux","jbd2_journal_get_write_access","[Unknown]","0xffffffff8133f710"
"check_preempt_wakeup","0.00200482","0","","0.5","vmlinux","check_preempt_wakeup","[Unknown]","0xffffffff810ba450"
"core_get_val","0.00200482","0","0","0","vmlinux","core_get_val","[Unknown]","0xffffffff8176c010"
"intel_pstate_update_pstate.part.6","0.00200482","0","","0.5","vmlinux","intel_pstate_update_pstate.part.6","[Unknown]","0xffffffff8176d1a0"
"error_entry","0.00200482","0","","0.5","vmlinux","error_entry","[Unknown]","0xffffffff81a01210"
"free_unref_page_prepare.part.65","0.00200482","0","0","0","vmlinux","free_unref_page_prepare.part.65","[Unknown]","0xffffffff811c38b0"
"getnstimeofday64","0.00200482","0","","1","vmlinux","getnstimeofday64","[Unknown]","0xffffffff81102640"
"radix_tree_lookup","0.00100241","0","0","0","vmlinux","radix_tree_lookup","[Unknown]","0xffffffff818f1790"
"calc_global_load_tick","0.00100241","0","0","0","vmlinux","calc_global_load_tick","[Unknown]","0xffffffff810b4150"
"set_task_cpu","0.00100241","0","","1","vmlinux","set_task_cpu","[Unknown]","0xffffffff810b0110"
"activate_page","0.00100241","13000000","0.2","1","vmlinux","activate_page","[Unknown]","0xffffffff811d0980"
"enqueue_hrtimer","0.00100241","0","0","0","vmlinux","enqueue_hrtimer","[Unknown]","0xffffffff810ff9e0"
"irq_entries_start","0.00100241","0","0","0","vmlinux","irq_entries_start","[Unknown]","0xffffffff81a00220"
"locked_inode_to_wb_and_lock_list","0.00100241","0","0","0","vmlinux","locked_inode_to_wb_and_lock_list","[Unknown]","0xffffffff81288bb0"
"ret_from_intr","0.00100241","0","0","0","vmlinux","ret_from_intr","[Unknown]","0xffffffff81a0094f"
"migrate_task_rq_fair","0.00100241","2600000","0","0","vmlinux","migrate_task_rq_fair","[Unknown]","0xffffffff810beda0"
"get_task_policy.part.29","0.00100241","0","0","0","vmlinux","get_task_policy.part.29","[Unknown]","0xffffffff81222cd0"
"apparmor_file_permission","0.00100241","2600000","1","1","vmlinux","apparmor_file_permission","[Unknown]","0xffffffff813e4a80"
"ext4_finish_bio","0.00100241","0","0","0","vmlinux","ext4_finish_bio","[Unknown]","0xffffffff8131c420"
"pick_next_entity","0.00100241","0","","1","vmlinux","pick_next_entity","[Unknown]","0xffffffff810b67a0"
"__freed_request","0.00100241","0","0","0","vmlinux","__freed_request","[Unknown]","0xffffffff8141b7e0"
"__ptep_modify_prot_start","0.00100241","0","0","0","vmlinux","__ptep_modify_prot_start","[Unknown]","0xffffffff81063370"
"mem_cgroup_from_task","0.00100241","0","0","0","vmlinux","mem_cgroup_from_task","[Unknown]","0xffffffff81242a10"
"isolate_lru_page","0.00100241","0","0","0","vmlinux","isolate_lru_page","[Unknown]","0xffffffff811d66b0"
"flush_tlb_func_remote","0.00100241","0","0","0","vmlinux","flush_tlb_func_remote","[Unknown]","0xffffffff81071ec0"
"change_protection","0.00100241","2600000","0","0","vmlinux","change_protection","[Unknown]","0xffffffff81205430"
"init_wait_entry","0.00100241","0","","2","vmlinux","init_wait_entry","[Unknown]","0xffffffff810c99c0"
"task_numa_work","0.00100241","0","","1","vmlinux","task_numa_work","[Unknown]","0xffffffff810b7c60"
"sync_regs","0.00100241","0","0","0","vmlinux","sync_regs","[Unknown]","0xffffffff8102c420"
"detach_if_pending","0.00100241","0","0","0","vmlinux","detach_if_pending","[Unknown]","0xffffffff810fc180"
"mem_cgroup_migrate","0.00100241","0","0","0","vmlinux","mem_cgroup_migrate","[Unknown]","0xffffffff812499f0"
"default_send_IPI_mask_sequence_phys","0.00100241","0","0","0","vmlinux","default_send_IPI_mask_sequence_phys","[Unknown]","0xffffffff81054a60"
"cpuacct_account_field","0.00100241","0","0","0","vmlinux","cpuacct_account_field","[Unknown]","0xffffffff810d3330"
"__hrtimer_next_event_base","0.00100241","0","","1","vmlinux","__hrtimer_next_event_base","[Unknown]","0xffffffff810ff700"
"scsi_old_exit_rq","0.00100241","0","","1","vmlinux","scsi_old_exit_rq","[Unknown]","0xffffffff81635fe0"
"blk_account_io_done","0.00100241","0","0","0","vmlinux","blk_account_io_done","[Unknown]","0xffffffff8141f3e0"
"__handle_irq_event_percpu","0.00100241","0","0","0","vmlinux","__handle_irq_event_percpu","[Unknown]","0xffffffff810e4930"
"cmpxchg_double_slab.isra.66","0.00100241","0","0","0","vmlinux","cmpxchg_double_slab.isra.66","[Unknown]","0xffffffff8122ec60"
"default_send_IPI_single_phys","0.00100241","0","0","0","vmlinux","default_send_IPI_single_phys","[Unknown]","0xffffffff81054a20"
"from_kgid","0.00100241","0","0","0","vmlinux","from_kgid","[Unknown]","0xffffffff81132f20"
"__hrtimer_get_next_event","0.00100241","0","","1","vmlinux","__hrtimer_get_next_event","[Unknown]","0xffffffff810ff7c0"
"irq_work_tick","0.00100241","0","0","0","vmlinux","irq_work_tick","[Unknown]","0xffffffff811882a0"
"__mnt_drop_write","0.00100241","2600000","2","2","vmlinux","__mnt_drop_write","[Unknown]","0xffffffff8127c500"
"run_rebalance_domains","0.00100241","0","","1","vmlinux","run_rebalance_domains","[Unknown]","0xffffffff810c1260"
"copy_page","0.00100241","0","","2","vmlinux","copy_page","[Unknown]","0xffffffff818fb830"
"apparmor_mmap_file","0.00100241","0","0","0","vmlinux","apparmor_mmap_file","[Unknown]","0xffffffff813e4a60"
"blk_delete_timer","0.00100241","0","","1","vmlinux","blk_delete_timer","[Unknown]","0xffffffff81427800"
"unmap_page_range","0.00100241","0","0","0","vmlinux","unmap_page_range","[Unknown]","0xffffffff811f7d10"
"filemap_map_pages","0.00100241","0","","1","vmlinux","filemap_map_pages","[Unknown]","0xffffffff811bca20"
"flush_tlb_func_common","0.00100241","0","0","0","vmlinux","flush_tlb_func_common","[Unknown]","0xffffffff81071cb0"
"__slab_alloc","0.00100241","0","0","0","vmlinux","__slab_alloc","[Unknown]","0xffffffff8122eb10"
"trigger_load_balance","0.00100241","0","","1","vmlinux","trigger_load_balance","[Unknown]","0xffffffff810c1b50"
"plug_rq_cmp","0.00100241","0","","1","vmlinux","plug_rq_cmp","[Unknown]","0xffffffff814190d0"
"complete","0.00100241","0","0","0","vmlinux","complete","[Unknown]","0xffffffff810ca280"
"blk_update_bidi_request","0.00100241","0","0","0","vmlinux","blk_update_bidi_request","[Unknown]","0xffffffff8141f360"
"rcu_nmi_enter","0.00100241","0","","1","vmlinux","rcu_nmi_enter","[Unknown]","0xffffffff810f5b80"
"vmacache_find","0.00100241","0","0","0","vmlinux","vmacache_find","[Unknown]","0xffffffff811f1210"
"scsi_run_queue","0.00100241","0","0","0","vmlinux","scsi_run_queue","[Unknown]","0xffffffff81635c40"
"get_page_from_freelist","0.00100241","0","","2","vmlinux","get_page_from_freelist","[Unknown]","0xffffffff811c6060"
"mark_wake_futex","0.00100241","0","","2","vmlinux","mark_wake_futex","[Unknown]","0xffffffff81111450"
"prepare_to_wait","0.00100241","0","0","0","vmlinux","prepare_to_wait","[Unknown]","0xffffffff810c98c0"
"rwsem_down_write_failed","0.00100241","0","0","0","vmlinux","rwsem_down_write_failed","[Unknown]","0xffffffff8190c600"
"kick_ilb","0.00100241","0","","4","vmlinux","kick_ilb","[Unknown]","0xffffffff810b5890"
"out_of_line_wait_on_bit","0.00100241","0","0","0","vmlinux","out_of_line_wait_on_bit","[Unknown]","0xffffffff81909b10"
"rcu_process_callbacks","0.00100241","2600000","1","1","vmlinux","rcu_process_callbacks","[Unknown]","0xffffffff810f51a0"
"irq_exit","0.00100241","0","","2","vmlinux","irq_exit","[Unknown]","0xffffffff81087880"
"flush_end_io","0.00100241","0","0","0","vmlinux","flush_end_io","[Unknown]","0xffffffff81422a10"
"pollwake","0.00100241","0","0","0","vmlinux","pollwake","[Unknown]","0xffffffff8126f3a0"
"part_in_flight","0.00100241","2600000","5","5","vmlinux","part_in_flight","[Unknown]","0xffffffff814325a0"
"__free_pages","0.00100241","0","0","0","vmlinux","__free_pages","[Unknown]","0xffffffff811c5890"
"out_of_line_wait_on_bit_lock","0.00100241","0","0","0","vmlinux","out_of_line_wait_on_bit_lock","[Unknown]","0xffffffff81909d40"
"__x86_indirect_thunk_r14","0.00100241","2600000","0","0","vmlinux","__x86_indirect_thunk_r14","[Unknown]","0xffffffff81c031a0"
"__block_write_begin","0.00100241","0","","2","vmlinux","__block_write_begin","[Unknown]","0xffffffff81295aa0"
"insert_work","0.00100241","0","","2","vmlinux","insert_work","[Unknown]","0xffffffff8109cc40"
"bio_advance","0.00100241","0","0","0","vmlinux","bio_advance","[Unknown]","0xffffffff814151f0"
"native_apic_mem_write","0.00100241","0","0","0","vmlinux","native_apic_mem_write","[Unknown]","0xffffffff81059f80"
"__cmpxchg_double_slab.isra.56","0.00100241","2600000","1","1","vmlinux","__cmpxchg_double_slab.isra.56","[Unknown]","0xffffffff8122d9c0"
"add_timer","0.00100241","0","","1","vmlinux","add_timer","[Unknown]","0xffffffff810fedb0"
"__x86_indirect_thunk_r9","0.00100241","0","","1","vmlinux","__x86_indirect_thunk_r9","[Unknown]","0xffffffff81c03100"
"interrupt_entry","0.00100241","0","","2","vmlinux","interrupt_entry","[Unknown]","0xffffffff81a00880"
"irq_work_run_list","0.00100241","0","0","0","vmlinux","irq_work_run_list","[Unknown]","0xffffffff81188010"
"llist_add_batch","0.00100241","0","","1","vmlinux","llist_add_batch","[Unknown]","0xffffffff8145c130"
"vma_interval_tree_remove","0.00100241","0","0","0","vmlinux","vma_interval_tree_remove","[Unknown]","0xffffffff811f14a0"
"account_system_time","0.00100241","0","0","0","vmlinux","account_system_time","[Unknown]","0xffffffff810b4680"
"get_nohz_timer_target","0.00100241","0","0","0","vmlinux","get_nohz_timer_target","[Unknown]","0xffffffff810af1f0"
"__x86_indirect_thunk_r13","0.00100241","0","","1","vmlinux","__x86_indirect_thunk_r13","[Unknown]","0xffffffff81c03180"
"blk_attempt_req_merge","0.00100241","0","","2","vmlinux","blk_attempt_req_merge","[Unknown]","0xffffffff814273c0"
"page_fault","0.00100241","0","0","0","vmlinux","page_fault","[Unknown]","0xffffffff81a01070"
"__do_page_fault","0.00100241","2600000","0","0","vmlinux","__do_page_fault","[Unknown]","0xffffffff8106b450"
"ext4_release_file","0","2600000","0","0","vmlinux","ext4_release_file","[Unknown]","0xffffffff812f18d0"
"rcu_nmi_exit","0","2600000","0","0","vmlinux","rcu_nmi_exit","[Unknown]","0xffffffff810f5a50"
"timerqueue_del","0","2600000","0","0","vmlinux","timerqueue_del","[Unknown]","0xffffffff818f7670"
"swapgs_restore_regs_and_return_to_usermode","0","2600000","1","","vmlinux","swapgs_restore_regs_and_return_to_usermode","[Unknown]","0xffffffff81a00974"
"__wait_on_bit_lock","0","2600000","0","0","vmlinux","__wait_on_bit_lock","[Unknown]","0xffffffff81909c80"
"scsi_unprep_fn","0","2600000","0","0","vmlinux","scsi_unprep_fn","[Unknown]","0xffffffff81635450"
"from_kprojid","0","5200000","0","0","vmlinux","from_kprojid","[Unknown]","0xffffffff81132f50"
"__blk_end_request_all","0","2600000","0","0","vmlinux","__blk_end_request_all","[Unknown]","0xffffffff8141f810"
"merge","0","2600000","0","0","vmlinux","merge","[Unknown]","0xffffffff81456f50"
"cap_vm_enough_memory","0","2600000","0","0","vmlinux","cap_vm_enough_memory","[Unknown]","0xffffffff81396f50"
"common_perm_cond","0","2600000","0","0","vmlinux","common_perm_cond","[Unknown]","0xffffffff813e4c00"
"update_wall_time","0","2600000","2","","vmlinux","update_wall_time","[Unknown]","0xffffffff81102ee0"
"__handle_mm_fault","0","2600000","0","0","vmlinux","__handle_mm_fault","[Unknown]","0xffffffff811fa320"
