"Function / Call Stack","CPU Time","Instructions Retired","CPI Rate","CPU Frequency Ratio","Module","Function (Full)","Source File","Start Address"
"ext4_generic_delete_entry","0.00200482","13000000","0.4","1","vmlinux","ext4_generic_delete_entry","[Unknown]","0xffffffff81319ed0"
"elv_dispatch_add_tail","0.00200482","0","","0.5","vmlinux","elv_dispatch_add_tail","[Unknown]","0xffffffff81417890"
"native_load_tls","0.00200482","0","0","0","vmlinux","native_load_tls","[Unknown]","0xffffffff81063400"
"bio_associate_blkcg","0.00200482","0","0","0","vmlinux","bio_associate_blkcg","[Unknown]","0xffffffff81415900"
"update_fast_timekeeper","0.00200482","0","","1","vmlinux","update_fast_timekeeper","[Unknown]","0xffffffff811019d0"
"security_task_getsecid","0.00200482","0","0","0","vmlinux","security_task_getsecid","[Unknown]","0xffffffff81398640"
"path_get","0.00200482","2600000","1","0.5","vmlinux","path_get","[Unknown]","0xffffffff81263790"
"list_sort","0.00200482","10400000","0","0","vmlinux","list_sort","[Unknown]","0xffffffff81457000"
"place_entity","0.00200482","0","0","0","vmlinux","place_entity","[Unknown]","0xffffffff810b66e0"
"lru_add_drain","0.00200482","0","0","0","vmlinux","lru_add_drain","[Unknown]","0xffffffff811d0f10"
"perf_event_mmap_output","0.00200482","0","","1","vmlinux","perf_event_mmap_output","[Unknown]","0xffffffff811aa980"
"dx_release","0.00200482","2600000","1","0.5","vmlinux","dx_release","[Unknown]","0xffffffff81315640"
"find_busiest_group","0.00200482","5200000","0.5","0.5","vmlinux","find_busiest_group","[Unknown]","0xffffffff810bf850"
"dquot_initialize","0.00200482","0","0","0","vmlinux","dquot_initialize","[Unknown]","0xffffffff812c60b0"
"rcu_bh_qs","0.00200482","0","","1","vmlinux","rcu_bh_qs","[Unknown]","0xffffffff810f5930"
"prepend_path","0.00200482","0","","0.5","vmlinux","prepend_path","[Unknown]","0xffffffff8128fde0"
"get_reserved_cluster_alloc","0.00200482","0","","0.5","vmlinux","get_reserved_cluster_alloc","[Unknown]","0xffffffff812eca10"
"legitimize_path.isra.30","0.00200482","0","","0.5","vmlinux","legitimize_path.isra.30","[Unknown]","0xffffffff81264950"
"ext4_meta_trans_blocks","0.00200482","0","0","0","vmlinux","ext4_meta_trans_blocks","[Unknown]","0xffffffff812fcff0"
"list_lru_add","0.00200482","0","","0.5","vmlinux","list_lru_add","[Unknown]","0xffffffff811f1d00"
"map_id_range_down","0.00200482","0","0","0","vmlinux","map_id_range_down","[Unknown]","0xffffffff81132cf0"
"raise_softirq","0.00200482","0","","0.5","vmlinux","raise_softirq","[Unknown]","0xffffffff810879c0"
"task_work_add","0.00200482","0","0","0","vmlinux","task_work_add","[Unknown]","0xffffffff810a2fb0"
"__disk_get_part","0.00200482","2600000","0","0","vmlinux","__disk_get_part","[Unknown]","0xffffffff814329d0"
"scsi_init_cmd_errh","0.00200482","0","0","0","vmlinux","scsi_init_cmd_errh","[Unknown]","0xffffffff816374c0"
"jbd2_journal_file_inode","0.00200482","0","","0.5","vmlinux","jbd2_journal_file_inode","[Unknown]","0xffffffff8133e460"
"should_numa_migrate_memory","0.00200482","2600000","2","1","vmlinux","should_numa_migrate_memory","[Unknown]","0xffffffff810bd420"
"__pagevec_release","0.00200482","5200000","2.5","2.5","vmlinux","__pagevec_release","[Unknown]","0xffffffff811d0d40"
"put_cpu_partial","0.00200482","5200000","0.5","0.5","vmlinux","put_cpu_partial","[Unknown]","0xffffffff8122e340"
"ext4_evict_inode","0.00200482","0","","1","vmlinux","ext4_evict_inode","[Unknown]","0xffffffff81304eb0"
"__internal_add_timer","0.00200482","0","","1.5","vmlinux","__internal_add_timer","[Unknown]","0xffffffff810fc130"
"__ext4_xattr_set_credits","0.00200482","0","0","0","vmlinux","__ext4_xattr_set_credits","[Unknown]","0xffffffff8133a990"
"path_lookupat","0.00200482","2600000","0","0","vmlinux","path_lookupat","[Unknown]","0xffffffff81267090"
"__jbd2_journal_force_commit","0.00200482","0","","0.5","vmlinux","__jbd2_journal_force_commit","[Unknown]","0xffffffff81347a40"
"ext4_mb_normalize_request.constprop.31","0.00200482","0","","1.5","vmlinux","ext4_mb_normalize_request.constprop.31","[Unknown]","0xffffffff8130a1d0"
"futex_wait_setup","0.00200482","0","0","0","vmlinux","futex_wait_setup","[Unknown]","0xffffffff81111df0"
"strlen","0.00200482","5200000","1.5","1.5","vmlinux","strlen","[Unknown]","0xffffffff818f6ea0"
"alloc_inode","0.00200482","0","","1","vmlinux","alloc_inode","[Unknown]","0xffffffff812762b0"
"ext4_orphan_add","0.00200482","2600000","2","1","vmlinux","ext4_orphan_add","[Unknown]","0xffffffff8131a850"
"ext4_getattr","0.00200482","0","","1.5","vmlinux","ext4_getattr","[Unknown]","0xffffffff81301b00"
"futex_wake","0.00200482","0","","1.5","vmlinux","futex_wake","[Unknown]","0xffffffff81111b70"
"timekeeping_update","0.00200482","0","0","0","vmlinux","timekeeping_update","[Unknown]","0xffffffff81101a50"
"scsi_dma_map","0.00200482","0","","1","vmlinux","scsi_dma_map","[Unknown]","0xffffffff8163a3e0"
"perf_event_task_tick","0.00200482","2600000","2","1","vmlinux","perf_event_task_tick","[Unknown]","0xffffffff811ad020"
"d_lookup","0.00200482","0","0","0","vmlinux","d_lookup","[Unknown]","0xffffffff812755f0"
"do_fsync","0.00200482","0","","1","vmlinux","do_fsync","[Unknown]","0xffffffff8128ebc0"
"blk_attempt_plug_merge","0.00200482","2600000","0","0","vmlinux","blk_attempt_plug_merge","[Unknown]","0xffffffff81420060"
"__filemap_fdatawrite_range","0.00200482","2600000","1","0.5","vmlinux","__filemap_fdatawrite_range","[Unknown]","0xffffffff811bdd60"
"rb_insert_color_cached","0.00200482","2600000","0","0","vmlinux","rb_insert_color_cached","[Unknown]","0xffffffff818f3880"
"__filemap_fdatawait_range","0.00200482","2600000","2","1","vmlinux","__filemap_fdatawait_range","[Unknown]","0xffffffff811bb670"
"futex_requeue","0.00200482","0","","1","vmlinux","futex_requeue","[Unknown]","0xffffffff81112e20"
"get_unused_fd_flags","0.00200482","2600000","2","1","vmlinux","get_unused_fd_flags","[Unknown]","0xffffffff81279d00"
"bio_alloc_bioset","0.00200482","0","","0.5","vmlinux","bio_alloc_bioset","[Unknown]","0xffffffff81415eb0"
"dnotify_flush","0.00200482","0","","0.5","vmlinux","dnotify_flush","[Unknown]","0xffffffff812a0f20"
"wait_on_page_bit_common","0.00200482","5200000","1.5","1.5","vmlinux","wait_on_page_bit_common","[Unknown]","0xffffffff811bb4f0"
"__vma_link_rb","0.00200482","0","","0.5","vmlinux","__vma_link_rb","[Unknown]","0xffffffff81200e20"
"do_filp_open","0.00200482","0","","0.5","vmlinux","do_filp_open","[Unknown]","0xffffffff8126aa30"
"scheduler_tick","0.00200482","0","","1","vmlinux","scheduler_tick","[Unknown]","0xffffffff810b20d0"
"__sg_alloc_table","0.00200482","2600000","1","0.5","vmlinux","__sg_alloc_table","[Unknown]","0xffffffff814562c0"
"d_alloc_parallel","0.00200482","0","","0.5","vmlinux","d_alloc_parallel","[Unknown]","0xffffffff81275040"
"ext4_mb_load_buddy_gfp","0.00200482","2600000","3","1.5","vmlinux","ext4_mb_load_buddy_gfp","[Unknown]","0xffffffff8130bd20"
"iput","0.00200482","0","0","0","vmlinux","iput","[Unknown]","0xffffffff81277250"
"ext4_release_file","0.00200482","0","","0.5","vmlinux","ext4_release_file","[Unknown]","0xffffffff812f18d0"
"ext4_read_block_bitmap","0.00200482","0","","0.5","vmlinux","ext4_read_block_bitmap","[Unknown]","0xffffffff812e5080"
"ext4_ext_try_to_merge_right","0.00200482","0","","1","vmlinux","ext4_ext_try_to_merge_right","[Unknown]","0xffffffff812e8e70"
"new_inode_pseudo","0.00200482","0","0","0","vmlinux","new_inode_pseudo","[Unknown]","0xffffffff812781e0"
"touch_atime","0.00200482","0","0","0","vmlinux","touch_atime","[Unknown]","0xffffffff81278400"
"blkdev_issue_flush","0.00100241","0","","1","vmlinux","blkdev_issue_flush","[Unknown]","0xffffffff81422c60"
"autoremove_wake_function","0.00100241","0","0","0","vmlinux","autoremove_wake_function","[Unknown]","0xffffffff810c9d40"
"ext4_block_bitmap_csum_set","0.00100241","0","","1","vmlinux","ext4_block_bitmap_csum_set","[Unknown]","0xffffffff812e5420"
"pagevec_lookup_entries","0.00100241","0","0","0","vmlinux","pagevec_lookup_entries","[Unknown]","0xffffffff811d12b0"
"ext4_mb_initialize_context","0.00100241","0","","1","vmlinux","ext4_mb_initialize_context","[Unknown]","0xffffffff81309900"
"scsi_init_sgtable","0.00100241","0","","1","vmlinux","scsi_init_sgtable","[Unknown]","0xffffffff81637540"
"scsi_prep_fn","0.00100241","0","","1","vmlinux","scsi_prep_fn","[Unknown]","0xffffffff81639180"
"bio_split","0.00100241","0","0","0","vmlinux","bio_split","[Unknown]","0xffffffff814162f0"
"rcu_irq_exit","0.00100241","0","0","0","vmlinux","rcu_irq_exit","[Unknown]","0xffffffff810f5ac0"
"tlb_next_batch.isra.67","0.00100241","0","0","0","vmlinux","tlb_next_batch.isra.67","[Unknown]","0xffffffff811f5f90"
"submit_bio","0.00100241","0","0","0","vmlinux","submit_bio","[Unknown]","0xffffffff8141eb80"
"apparmor_path_mknod","0.00100241","0","0","0","vmlinux","apparmor_path_mknod","[Unknown]","0xffffffff813e4dc0"
"irq_enter","0.00100241","0","0","0","vmlinux","irq_enter","[Unknown]","0xffffffff81087830"
"update_process_times","0.00100241","0","0","0","vmlinux","update_process_times","[Unknown]","0xffffffff810ff230"
"tick_sched_handle","0.00100241","0","0","0","vmlinux","tick_sched_handle","[Unknown]","0xffffffff81110380"
"ext4_free_inodes_set","0.00100241","0","0","0","vmlinux","ext4_free_inodes_set","[Unknown]","0xffffffff8132f440"
"native_flush_tlb","0.00100241","0","","1","vmlinux","native_flush_tlb","[Unknown]","0xffffffff81063a30"
"getname","0.00100241","0","0","0","vmlinux","getname","[Unknown]","0xffffffff812699d0"
"may_open","0.00100241","0","","1","vmlinux","may_open","[Unknown]","0xffffffff81264770"
"rcu_segcblist_accelerate","0.00100241","0","","1","vmlinux","rcu_segcblist_accelerate","[Unknown]","0xffffffff810f6fe0"
"security_inode_need_killpriv","0.00100241","0","","1","vmlinux","security_inode_need_killpriv","[Unknown]","0xffffffff8139a8c0"
"walk_component","0.00100241","5200000","0.5","1","vmlinux","walk_component","[Unknown]","0xffffffff81265b40"
"module_put","0.00100241","0","","1","vmlinux","module_put","[Unknown]","0xffffffff81117610"
"__mnt_want_write","0.00100241","0","","1","vmlinux","__mnt_want_write","[Unknown]","0xffffffff8127c300"
"generic_permission","0.00100241","2600000","2","2","vmlinux","generic_permission","[Unknown]","0xffffffff812643c0"
"security_path_mknod","0.00100241","0","0","0","vmlinux","security_path_mknod","[Unknown]","0xffffffff81399040"
"common_perm_create.constprop.20","0.00100241","0","0","0","vmlinux","common_perm_create.constprop.20","[Unknown]","0xffffffff813e4cf0"
"common_perm","0.00100241","2600000","0","0","vmlinux","common_perm","[Unknown]","0xffffffff813e4af0"
"elv_rb_find","0.00100241","0","0","0","vmlinux","elv_rb_find","[Unknown]","0xffffffff81417550"
"arch_tlb_finish_mmu","0.00100241","0","0","0","vmlinux","arch_tlb_finish_mmu","[Unknown]","0xffffffff811f7110"
"tlb_flush_mmu_tlbonly","0.00100241","2600000","0","0","vmlinux","tlb_flush_mmu_tlbonly","[Unknown]","0xffffffff811f60b0"
"__mnt_is_readonly.part.15","0.00100241","0","","1","vmlinux","__mnt_is_readonly.part.15","[Unknown]","0xffffffff8127b010"
"isolate_lru_page","0.00100241","0","0","0","vmlinux","isolate_lru_page","[Unknown]","0xffffffff811d66b0"
"fd_install","0.00100241","0","","1","vmlinux","fd_install","[Unknown]","0xffffffff81279db0"
"vfs_statx","0.00100241","0","","1","vmlinux","vfs_statx","[Unknown]","0xffffffff8125dfe0"
"sg_next","0.00100241","5200000","1","2","vmlinux","sg_next","[Unknown]","0xffffffff81456110"
"ext4_xattr_ensure_credits","0.00100241","0","","3","vmlinux","ext4_xattr_ensure_credits","[Unknown]","0xffffffff813383d0"
"mb_clear_bits","0.00100241","2600000","1","1","vmlinux","mb_clear_bits","[Unknown]","0xffffffff81309630"
"page_add_new_anon_rmap","0.00100241","0","0","0","vmlinux","page_add_new_anon_rmap","[Unknown]","0xffffffff8120a520"
"ext4_mb_use_preallocated.constprop.30","0.00100241","2600000","0","0","vmlinux","ext4_mb_use_preallocated.constprop.30","[Unknown]","0xffffffff81309f90"
"ext4_mb_use_inode_pa","0.00100241","0","0","0","vmlinux","ext4_mb_use_inode_pa","[Unknown]","0xffffffff81309830"
"blk_rq_merge_ok","0.00100241","0","","1","vmlinux","blk_rq_merge_ok","[Unknown]","0xffffffff81427420"
"do_munmap","0.00100241","2600000","2","2","vmlinux","do_munmap","[Unknown]","0xffffffff812023f0"
"ll_back_merge_fn","0.00100241","0","0","0","vmlinux","ll_back_merge_fn","[Unknown]","0xffffffff81425d80"
"should_remove_suid","0.00100241","0","","1","vmlinux","should_remove_suid","[Unknown]","0xffffffff81276860"
"dentry_needs_remove_privs.part.23","0.00100241","0","0","0","vmlinux","dentry_needs_remove_privs.part.23","[Unknown]","0xffffffff81276c00"
"anon_vma_interval_tree_iter_first","0.00100241","0","0","0","vmlinux","anon_vma_interval_tree_iter_first","[Unknown]","0xffffffff811f1ba0"
"llist_add_batch","0.00100241","0","","1","vmlinux","llist_add_batch","[Unknown]","0xffffffff8145c130"
"bio_chain","0.00100241","0","0","0","vmlinux","bio_chain","[Unknown]","0xffffffff814151c0"
"path_noexec","0.00100241","0","0","0","vmlinux","path_noexec","[Unknown]","0xffffffff81260f50"
"account_system_time","0.00100241","0","0","0","vmlinux","account_system_time","[Unknown]","0xffffffff810b4680"
"inode_init_once","0.00100241","0","0","0","vmlinux","inode_init_once","[Unknown]","0xffffffff812760e0"
"acpi_os_read_port","0.00100241","0","0","0","vmlinux","acpi_os_read_port","[Unknown]","0xffffffff814e21c0"
"rcu_irq_enter","0.00100241","0","0","0","vmlinux","rcu_irq_enter","[Unknown]","0xffffffff810f5be0"
"__hrtimer_next_event_base","0.00100241","0","","1","vmlinux","__hrtimer_next_event_base","[Unknown]","0xffffffff810ff700"
"rcu_gp_kthread_wake","0.00100241","0","0","0","vmlinux","rcu_gp_kthread_wake","[Unknown]","0xffffffff810f2450"
"__init_rwsem","0.00100241","0","0","0","vmlinux","__init_rwsem","[Unknown]","0xffffffff810d5660"
"elv_may_queue","0.00100241","0","0","0","vmlinux","elv_may_queue","[Unknown]","0xffffffff81418840"
"ext4_wait_block_bitmap","0.00100241","0","0","0","vmlinux","ext4_wait_block_bitmap","[Unknown]","0xffffffff812e41b0"
"string","0.00100241","0","0","0","vmlinux","string","[Unknown]","0xffffffff818f8390"
"strncpy_from_user","0.00100241","0","0","0","vmlinux","strncpy_from_user","[Unknown]","0xffffffff8147bfd0"
"__blocking_notifier_call_chain","0.00100241","2600000","0","0","vmlinux","__blocking_notifier_call_chain","[Unknown]","0xffffffff810a6400"
"__dquot_initialize","0.00100241","2600000","0","0","vmlinux","__dquot_initialize","[Unknown]","0xffffffff812c5dd0"
"thp_get_unmapped_area","0.00100241","0","","1","vmlinux","thp_get_unmapped_area","[Unknown]","0xffffffff81238d20"
"hrtimer_forward","0.00100241","0","0","0","vmlinux","hrtimer_forward","[Unknown]","0xffffffff810ff530"
"__x64_sys_fsync","0.00100241","0","","3","vmlinux","__x64_sys_fsync","[Unknown]","0xffffffff8128ec20"
"fib_table_lookup","0.00100241","2600000","1","1","vmlinux","fib_table_lookup","[Unknown]","0xffffffff81864800"
"ext4_ext_next_allocated_block","0.00100241","0","0","0","vmlinux","ext4_ext_next_allocated_block","[Unknown]","0xffffffff812e8b50"
"trigger_dyntick_cpu.isra.34","0.00100241","0","0","0","vmlinux","trigger_dyntick_cpu.isra.34","[Unknown]","0xffffffff810fd500"
"__bitmap_subset","0.00100241","0","0","0","vmlinux","__bitmap_subset","[Unknown]","0xffffffff81455220"
"ext4_put_io_end_defer","0.00100241","0","0","0","vmlinux","ext4_put_io_end_defer","[Unknown]","0xffffffff8131c840"
"should_fail_bio","0.00100241","0","0","0","vmlinux","should_fail_bio","[Unknown]","0xffffffff81418fe0"
"__rb_erase_color","0.00100241","0","0","0","vmlinux","__rb_erase_color","[Unknown]","0xffffffff818f2830"
"cap_mmap_file","0.00100241","0","0","0","vmlinux","cap_mmap_file","[Unknown]","0xffffffff81396be0"
"ir_ack_apic_edge","0.00100241","0","0","0","vmlinux","ir_ack_apic_edge","[Unknown]","0xffffffff815c47c0"
"prepend_name","0.00100241","5200000","0","0","vmlinux","prepend_name","[Unknown]","0xffffffff8128fd00"
"arp_process","0.00100241","0","0","0","vmlinux","arp_process","[Unknown]","0xffffffff81851d00"
"security_inode_create","0.00100241","0","0","0","vmlinux","security_inode_create","[Unknown]","0xffffffff81399170"
"blk_flush_queue_rq","0.00100241","0","0","0","vmlinux","blk_flush_queue_rq","[Unknown]","0xffffffff81422610"
"show_cpuinfo","0.00100241","2600000","0","0","vmlinux","show_cpuinfo","[Unknown]","0xffffffff81040db0"
"blk_start_plug","0.00100241","0","0","0","vmlinux","blk_start_plug","[Unknown]","0xffffffff81419080"
"try_module_get","0.00100241","0","0","0","vmlinux","try_module_get","[Unknown]","0xffffffff811181f0"
"get_align_mask","0.00100241","0","0","0","vmlinux","get_align_mask","[Unknown]","0xffffffff810326e0"
"____fput","0.00100241","0","0","0","vmlinux","____fput","[Unknown]","0xffffffff8125aa70"
"do_unlinkat","0.00100241","5200000","0.5","1","vmlinux","do_unlinkat","[Unknown]","0xffffffff8126b300"
"unlink_anon_vmas","0.00100241","0","0","0","vmlinux","unlink_anon_vmas","[Unknown]","0xffffffff8120b4d0"
"security_inode_permission","0.00100241","2600000","1","1","vmlinux","security_inode_permission","[Unknown]","0xffffffff8139a5b0"
"free_pgd_range","0.00100241","0","","1","vmlinux","free_pgd_range","[Unknown]","0xffffffff811f72e0"
"alloc_pages_vma","0.00100241","5200000","0","0","vmlinux","alloc_pages_vma","[Unknown]","0xffffffff81224fc0"
"mempolicy_slab_node","0.00100241","0","","2","vmlinux","mempolicy_slab_node","[Unknown]","0xffffffff81224d10"
"ext4_inode_to_goal_block","0.00100241","0","","1","vmlinux","ext4_inode_to_goal_block","[Unknown]","0xffffffff812e50c0"
"get_vma_policy.part.32","0.00100241","0","0","0","vmlinux","get_vma_policy.part.32","[Unknown]","0xffffffff81222d10"
"ext4_create","0.00100241","0","","1","vmlinux","ext4_create","[Unknown]","0xffffffff81319d30"
"security_inode_init_security","0.00100241","0","","1","vmlinux","security_inode_init_security","[Unknown]","0xffffffff81399460"
"unmap_region","0.00100241","0","0","0","vmlinux","unmap_region","[Unknown]","0xffffffff812003d0"
"vma_merge","0.00100241","0","","1","vmlinux","vma_merge","[Unknown]","0xffffffff81201790"
"__vma_adjust","0.00100241","2600000","0","0","vmlinux","__vma_adjust","[Unknown]","0xffffffff81200fa0"
"is_dx_dir","0.00100241","0","0","0","vmlinux","is_dx_dir","[Unknown]","0xffffffff812e5be0"
"jbd2_journal_begin_ordered_truncate","0.00100241","0","0","0","vmlinux","jbd2_journal_begin_ordered_truncate","[Unknown]","0xffffffff81340480"
"native_apic_mem_write","0.00100241","0","","1","vmlinux","native_apic_mem_write","[Unknown]","0xffffffff81059f80"
"ext4_insert_dentry","0.00100241","0","","1","vmlinux","ext4_insert_dentry","[Unknown]","0xffffffff813183d0"
"rcu_segcblist_advance","0.00100241","0","0","0","vmlinux","rcu_segcblist_advance","[Unknown]","0xffffffff810f6f80"
"ima_file_mmap","0.00100241","0","0","0","vmlinux","ima_file_mmap","[Unknown]","0xffffffff813f1520"
"do_page_fault","0.00100241","0","0","0","vmlinux","do_page_fault","[Unknown]","0xffffffff8106b940"
"tlb_gather_mmu","0.00100241","0","","2","vmlinux","tlb_gather_mmu","[Unknown]","0xffffffff811f7290"
"ext4_set_aops","0.00100241","0","0","0","vmlinux","ext4_set_aops","[Unknown]","0xffffffff81300aa0"
"putback_lru_page","0.00100241","0","","1","vmlinux","putback_lru_page","[Unknown]","0xffffffff811d6170"
"common_mmap","0.00100241","0","0","0","vmlinux","common_mmap","[Unknown]","0xffffffff813e49e0"
"jbd2_journal_release_jbd_inode","0.00100241","0","0","0","vmlinux","jbd2_journal_release_jbd_inode","[Unknown]","0xffffffff81346490"
"__free_pages","0.00100241","2600000","0","0","vmlinux","__free_pages","[Unknown]","0xffffffff811c5890"
"ext4_free_group_clusters","0.00100241","0","0","0","vmlinux","ext4_free_group_clusters","[Unknown]","0xffffffff8132f300"
"apparmor_path_unlink","0.00100241","0","0","0","vmlinux","apparmor_path_unlink","[Unknown]","0xffffffff813e4e70"
"__vma_rb_erase","0.00100241","0","","1","vmlinux","__vma_rb_erase","[Unknown]","0xffffffff81200a50"
"vma_interval_tree_remove","0.00100241","0","","1","vmlinux","vma_interval_tree_remove","[Unknown]","0xffffffff811f14a0"
"calc_global_load_tick","0.00100241","0","","1","vmlinux","calc_global_load_tick","[Unknown]","0xffffffff810b4150"
"ext4_map_blocks","0.00100241","2600000","4","4","vmlinux","ext4_map_blocks","[Unknown]","0xffffffff812ff350"
"free_pages.part.89","0.00100241","0","0","0","vmlinux","free_pages.part.89","[Unknown]","0xffffffff811c58b0"
"ext4_read_inode_bitmap","0.00100241","2600000","1","1","vmlinux","ext4_read_inode_bitmap","[Unknown]","0xffffffff812f4a00"
"load_balance","0.00100241","0","","1","vmlinux","load_balance","[Unknown]","0xffffffff810c0390"
"ext4_bread","0.00100241","0","0","0","vmlinux","ext4_bread","[Unknown]","0xffffffff81300770"
"ext4_ext_index_trans_blocks","0.00100241","2600000","0","0","vmlinux","ext4_ext_index_trans_blocks","[Unknown]","0xffffffff812eb700"
"__ext4_read_dirblock","0.00100241","5200000","0.5","1","vmlinux","__ext4_read_dirblock","[Unknown]","0xffffffff81315a80"
"_atomic_dec_and_lock","0.00100241","0","0","0","vmlinux","_atomic_dec_and_lock","[Unknown]","0xffffffff818eafa0"
"queued_read_lock_slowpath","0.00100241","0","0","0","vmlinux","queued_read_lock_slowpath","[Unknown]","0xffffffff810d5a70"
"irq_work_tick","0.00100241","5200000","0","0","vmlinux","irq_work_tick","[Unknown]","0xffffffff811882a0"
"acct_account_cputime","0.00100241","0","","1","vmlinux","acct_account_cputime","[Unknown]","0xffffffff81154030"
"d_delete","0.00100241","2600000","2","2","vmlinux","d_delete","[Unknown]","0xffffffff812734b0"
"deadline_merge","0.00100241","0","","1","vmlinux","deadline_merge","[Unknown]","0xffffffff814474c0"
"__lookup_mnt","0.00100241","2600000","1","1","vmlinux","__lookup_mnt","[Unknown]","0xffffffff8127c6e0"
"vma_link","0.00100241","0","0","0","vmlinux","vma_link","[Unknown]","0xffffffff81200ef0"
"filename_parentat","0.00100241","2600000","0","0","vmlinux","filename_parentat","[Unknown]","0xffffffff812699e0"
"ext4_mb_unload_buddy.isra.22","0.00100241","2600000","2","2","vmlinux","ext4_mb_unload_buddy.isra.22","[Unknown]","0xffffffff8130a6c0"
"bio_clone_fast","0.00100241","0","0","0","vmlinux","bio_clone_fast","[Unknown]","0xffffffff81416280"
"ext4_group_desc_csum_set","0.00100241","0","0","0","vmlinux","ext4_group_desc_csum_set","[Unknown]","0xffffffff81332730"
"vfs_open","0.00100241","0","","1","vmlinux","vfs_open","[Unknown]","0xffffffff81255e90"
"d_splice_alias","0.00100241","2600000","3","3","vmlinux","d_splice_alias","[Unknown]","0xffffffff81274390"
"ext4_getblk","0.00100241","2600000","1","1","vmlinux","ext4_getblk","[Unknown]","0xffffffff813005d0"
"account_system_index_time","0.00100241","0","","1","vmlinux","account_system_index_time","[Unknown]","0xffffffff810b45f0"
"cpuacct_account_field","0.00100241","0","","1","vmlinux","cpuacct_account_field","[Unknown]","0xffffffff810d3330"
"ext4_init_io_end","0.00100241","0","0","0","vmlinux","ext4_init_io_end","[Unknown]","0xffffffff8131c800"
"account_process_tick","0.00100241","0","0","0","vmlinux","account_process_tick","[Unknown]","0xffffffff810b4870"
"ext4_lookup","0.00100241","0","","2","vmlinux","ext4_lookup","[Unknown]","0xffffffff81317fd0"
"mpol_misplaced","0.00100241","0","","1","vmlinux","mpol_misplaced","[Unknown]","0xffffffff81225c10"
"policy_nodemask","0.00100241","15600000","1.16667","7","vmlinux","policy_nodemask","[Unknown]","0xffffffff81222d30"
"get_unmapped_area","0.00100241","2600000","1","1","vmlinux","get_unmapped_area","[Unknown]","0xffffffff812007d0"
"security_file_open","0.00100241","0","","3","vmlinux","security_file_open","[Unknown]","0xffffffff8139aeb0"
"ext4_mb_use_best_found","0.00100241","0","","2","vmlinux","ext4_mb_use_best_found","[Unknown]","0xffffffff8130d960"
"__d_alloc","0.00100241","0","","3","vmlinux","__d_alloc","[Unknown]","0xffffffff81274a30"
"remove_migration_pte","0.00100241","2600000","0","0","vmlinux","remove_migration_pte","[Unknown]","0xffffffff812349a0"
"profile_tick","0.00100241","0","0","0","vmlinux","profile_tick","[Unknown]","0xffffffff810fa840"
"free_unref_page","0.00100241","5200000","1","2","vmlinux","free_unref_page","[Unknown]","0xffffffff811c5820"
"cpumask_any_but","0.00100241","0","","1","vmlinux","cpumask_any_but","[Unknown]","0xffffffff818eade0"
"flush_tlb_mm_range","0.00100241","0","","2","vmlinux","flush_tlb_mm_range","[Unknown]","0xffffffff81072170"
"task_numa_fault","0.00100241","2600000","0","0","vmlinux","task_numa_fault","[Unknown]","0xffffffff810bd600"
"user_path_at_empty","0.00100241","2600000","0","0","vmlinux","user_path_at_empty","[Unknown]","0xffffffff81269dd0"
"ext4_ext_search_right","0.00100241","0","0","0","vmlinux","ext4_ext_search_right","[Unknown]","0xffffffff812e79f0"
"hash_futex","0.00100241","2600000","0","0","vmlinux","hash_futex","[Unknown]","0xffffffff81111660"
"alloc_request_size","0.00100241","2600000","1","1","vmlinux","alloc_request_size","[Unknown]","0xffffffff8141ad80"
"blk_init_request_from_bio","0.00100241","5200000","1","2","vmlinux","blk_init_request_from_bio","[Unknown]","0xffffffff81420390"
"errseq_sample","0.00100241","0","0","0","vmlinux","errseq_sample","[Unknown]","0xffffffff8145f5c0"
"__d_instantiate","0.00100241","0","0","0","vmlinux","__d_instantiate","[Unknown]","0xffffffff81272950"
"ext4_da_update_reserve_space","0.00100241","0","0","0","vmlinux","ext4_da_update_reserve_space","[Unknown]","0xffffffff812ff160"
"elv_rqhash_find","0.00100241","0","","2","vmlinux","elv_rqhash_find","[Unknown]","0xffffffff81418040"
"ext4_unlink","0.00100241","0","0","0","vmlinux","ext4_unlink","[Unknown]","0xffffffff8131b7e0"
"find_next_zero_bit","0.00100241","2600000","2","2","vmlinux","find_next_zero_bit","[Unknown]","0xffffffff8145c0c0"
"ext4_handle_dirty_dirent_node","0.00100241","2600000","0","0","vmlinux","ext4_handle_dirty_dirent_node","[Unknown]","0xffffffff81316570"
"__mem_cgroup_threshold","0.00100241","0","","7","vmlinux","__mem_cgroup_threshold","[Unknown]","0xffffffff81246430"
"swake_up_locked","0.00100241","0","0","0","vmlinux","swake_up_locked","[Unknown]","0xffffffff810ca060"
"sched_clock_cpu","0.00100241","0","0","0","vmlinux","sched_clock_cpu","[Unknown]","0xffffffff810b4300"
"schedule_timeout","0.00100241","0","0","0","vmlinux","schedule_timeout","[Unknown]","0xffffffff8190d250"
"page_vma_mapped_walk","0.00100241","0","0","0","vmlinux","page_vma_mapped_walk","[Unknown]","0xffffffff812082f0"
"wake_q_add","0.00100241","0","","4","vmlinux","wake_q_add","[Unknown]","0xffffffff810aeca0"
"dentry_unlink_inode","0.00100241","0","0","0","vmlinux","dentry_unlink_inode","[Unknown]","0xffffffff81271e20"
