Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  183979    37457    73584    83.1%           28      18557
   26150    43331    47540    37.6%           28      18707
   32204    38598    48503    45.5%           28      18707
  167497    56889    64953    74.6%           28      18295
  186333    38124    66438    83.0%           28      18535
  191307    43029    64606    81.6%           28      18729
   54680    19739    47917    73.5%           28      18719
   72760     2931    49615    96.1%           28      18704
  122399    23894    57486    83.7%           28      18182
  270258    35513    73039    88.4%           29      18424
   81999     2380    54349    97.2%           29      18648
   80652        0    50597   100.0%           29      18693
   73350     2387    56232    96.8%           29      18727
   67633     2567    49502    96.3%           29      18739
  259963    71574   110832    78.4%           29      18292
   41641    25669    53355    61.9%           29      18620
   34602    29141    47863    54.3%           29      18600
   44218    19774    48510    69.1%           29      18701
   65035     1385    58511    97.9%           29      18488
   64813     1266    53935    98.1%           29      18719
   62256        0    51643   100.0%           29      18739
   48981    14277    49030    77.4%           29      18330
  510626    58545   120137    89.7%           29      18462
  101197    51742    60663    66.2%           29      18721
  200402    50936    68576    79.7%           29      18510
  130516     6814    62521    95.0%           30      18733
   82781     2864    48065    96.7%           30      18684
  180609    10493    65814    94.5%           30      18572
   78367     2153    51002    97.3%           30      18713
   78733     2191    50478    97.3%           30      18704
   76411        0    57191   100.0%           30      18742
  172218    29949    81177    85.2%           30      18077
  149778    35262    76655    80.9%           30      18411
   65124     1813    52912    97.3%           30      18619
   59633     7822    52287    88.4%           30      18451
   35408    25282    51788    58.3%           30      18463
   97698    41891    57111    70.0%           30      18524
  337890    54942    96300    86.0%           30      18612
  201310    24804    70653    89.0%           30      18685
  386319    35220    91807    91.6%           30      18628
   80234     1936    52640    97.6%           31      18720
  236764    15444    68375    93.9%           31      18456
   81434     2409    53658    97.1%           31      18677
   78990     2688    51863    96.7%           31      18697
   74122     3275    49589    95.8%           31      18689
   66180     3062    48713    95.6%           31      18743
  287625    55928   120055    83.7%           31      18354
   41363    24631    51641    62.7%           31      18594
   73818        0    57293   100.0%           31      18445
   33283    29217    47325    53.3%           31      18421
   31112    26316    50512    54.2%           31      18677
  194065    55567    74457    77.7%           31      18720
   23445    43723    44241    34.9%           31      18714
   21873    40388    40313    35.1%           31      18703
   88308    38548    61715    69.6%           31      18295
  328932    35712    86742    90.2%           31      18451
  443250    47880    91352    90.3%           32      18571
  173784     9152    64251    95.0%           32      18720
   83736        0    53064   100.0%           32      18710
   72295     3587    45897    95.3%           32      18698
   66470     3698    50387    94.7%           32      18696
   61078     3503    43719    94.6%           32      18741
  270101    46780   113938    85.2%           32      18260
   66943     1703    54162    97.5%           32      18495
   46042    16269    47247    73.9%           32      18322
   67767     1892    54407    97.3%           32      18548
   64839     1274    58424    98.1%           32      18737
   68208        0    53757   100.0%           32      18235
   49829    16680    51414    74.9%           32      18504
   65891     1539    52907    97.7%           32      18727
   61660     1962    46703    96.9%           32      18310
   71786     1933    55636    97.4%           32      18550
   95760     6503    52699    93.6%           32      18177
  395299    69733   102146    85.0%           32      18572
  101243    40528    49729    71.4%           32      18623
   55019    47014    50464    53.9%           33      18717
   35242    41587    45483    45.9%           33      18706
  127155    36550    56879    77.7%           33      18133
   77080     3321    52172    95.9%           33      18363
   75940     3127    50986    96.0%           33      18575
   56943     2132    33572    96.4%           33      18706
    1577        0        0   100.0%           33      18706
    2375       33        0    98.6%           33      18706
    1587        0        0   100.0%           33      18706
    1587        0        0   100.0%           33      18706
    1583        0        8   100.0%           33      18706
   49899     1568     5443    97.0%           37      18719
    1582        0        0   100.0%           37      18720
    1587        0        0   100.0%           37      18720
    1582        0        0   100.0%           37      18720
    1588        0        0   100.0%           37      18720
    1536        0       28   100.0%           37      18720
    1555        0        0   100.0%           37      18720
    1805        0       16   100.0%           37      18720
    1559        0        6   100.0%           37      18720
    5771        1     3152   100.0%           37      18720
    1567        0        0   100.0%           37      18720
    1583        0        0   100.0%           37      18720
    1596        0        0   100.0%           37      18720
    1597        0        0   100.0%           37      18720
   21489       24        3    99.9%           37      18720
   15541     6133        8    71.7%           39      18742
    1587        0        0   100.0%           39      18742
    1600        0        2   100.0%           39      18742
    5852        0     3038   100.0%           39      18742
    1568        0        0   100.0%           39      18742
    1546        0        0   100.0%           39      18742
    1584        0        0   100.0%           39      18742
    1597        0        0   100.0%           39      18742
    1582        0        0   100.0%           39      18742
    1581        0        0   100.0%           39      18742
    1555        0        0   100.0%           39      18742
