Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  211960   156923        0    57.5%           10      19688
  212631   157489        0    57.4%           10      19689
  213365   158359       32    57.4%           10      19690
  215161   158215        0    57.6%           10      19689
  215043   159277        0    57.4%           10      19688
  217244   156257     1770    58.2%           10      19688
  213913   158046        0    57.5%           10      19689
  213252   157411        0    57.5%           10      19688
  209069   155466        0    57.4%           10      19688
  212275   157177        0    57.5%           10      19689
  214218   158191        0    57.5%           10      19689
  215810   159340        0    57.5%           10      19690
  214756   158655       32    57.5%           10      19689
  213992   158091        0    57.5%           10      19690
  215270   158512        0    57.6%           10      19692
  220320   153981     3029    58.9%           10      19692
  211429   156281        0    57.5%           10      19688
  213190   157289        0    57.5%           10      19688
  209694   155408        0    57.4%           10      19689
  212954   157440        0    57.5%           10      19689
  213589   157300        0    57.6%           10      19688
  214148   157995       32    57.5%           10      19689
  213060   157567        0    57.5%           10      19688
  215314   158632        0    57.6%           10      19689
  222116   152902     5252    59.2%           10      19690
  213273   156963        0    57.6%           10      19689
  212741   157004       87    57.5%           10      19687
  213709   158167        0    57.5%           10      19689
  209382   153992        0    57.6%           10      19689
  213641   157387        0    57.6%           10      19688
  213795   157763       32    57.5%           10      19690
  214764   157764        0    57.7%           10      19689
  210793   156503        0    57.4%           10      19689
  219761   152804     3028    59.0%           10      19689
  213759   156932        0    57.7%           10      19688
  213074   157542        0    57.5%           10      19689
  214839   158713        0    57.5%           10      19690
  212699   156954        0    57.5%           10      19689
  210949   155169        0    57.6%           10      19690
  214826   158441       32    57.6%           10      19689
  215204   159039        0    57.5%           10      19689
  215913   159163        0    57.6%           10      19689
  221576   155235     3068    58.8%           10      19690
  211323   156105        0    57.5%           10      19690
  211077   156526        0    57.4%           10      19689
  212033   157443        0    57.4%           10      19689
  213085   157623        0    57.5%           10      19691
  214754   158131        0    57.6%           10      19689
  214755   158901        0    57.5%           10      19690
  214879   158045       31    57.6%           10      19690
  214536   159011        0    57.4%           10      19690
  212618   157329        0    57.5%           10      19690
  219168   154530     3027    58.6%           10      19690
  211640   156216        0    57.5%           10      19689
  211977   156782       92    57.5%           10      19689
  213726   157587        0    57.6%           10      19688
  213644   158332        0    57.4%           10      19689
  215019   157832        0    57.7%           10      19689
  212933   157928       33    57.4%           10      19690
  213826   158370        0    57.4%           10      19689
  213833   157517        0    57.6%           10      19690
  220505   154721     3027    58.8%           10      19689
  211834   155674        0    57.6%           10      19689
  210624   155200       87    57.6%           10      19689
  215134   158381        0    57.6%           10      19689
  212772   157839        0    57.4%           10      19688
  213348   157082        0    57.6%           10      19689
  213655   156405       33    57.7%           10      19689
  211778   157355        0    57.4%           10      19689
  213916   158117        0    57.5%           10      19689
  219632   154229     3025    58.7%           10      19689
  212615   157577        0    57.4%           10      19689
  215287   158601        0    57.6%           10      19691
  210011   155321        0    57.5%           10      19689
  213839   158059        0    57.5%           10      19690
  214080   158569        0    57.4%           10      19690
  216220   159144       32    57.6%           10      19690
  214464   158900        0    57.4%           10      19690
  214248   158056        0    57.5%           10      19690
  221048   154855     3026    58.8%           10      19690
  215085   159374        0    57.4%           10      19690
  214372   158299        0    57.5%           10      19690
  215625   158271        0    57.7%           10      19690
  212023   156292        0    57.6%           10      19690
  214290   157648        0    57.6%           10      19690
  214981   158815        0    57.5%           10      19689
  214012   157992        0    57.5%           10      19690
  214150   157681        0    57.6%           10      19689
  214569   157946        0    57.6%           10      19690
  219374   154752     3207    58.6%           10      19690
  214984   159013        0    57.5%           10      19690
  215072   158951        0    57.5%           10      19690
  215266   158743        0    57.6%           10      19690
  210721   156234        0    57.4%           10      19690
  214577   158697       37    57.5%           10      19690
  214854   158241       35    57.6%           10      19689
  212627   158188        0    57.3%           10      19690
  214369   157866        0    57.6%           10      19690
  221325   156084     3027    58.6%           10      19689
  214502   158127        0    57.6%           10      19690
  213484   157720       87    57.5%           10      19689
  213832   158000        0    57.5%           10      19691
  214684   157773        0    57.6%           10      19691
  211562   155678        0    57.6%           10      19690
  213698   157163       32    57.6%           10      19690
  214092   158135        0    57.5%           10      19690
  214182   158195        0    57.5%           10      19689
  222424   155328     3025    58.9%           10      19691
  212292   156865        0    57.5%           10      19690
  214328   157538        0    57.6%           10      19691
  213178   158044        0    57.4%           10      19690
  215349   158528        0    57.6%           10      19690
  213660   157931        0    57.5%           10      19690
  213421   156650     1033    57.7%           10      19693
  213664   157844        0    57.5%           10      19693
  212616   156676        0    57.6%           10      19693
  219466   154388     3026    58.7%           10      19693
  211935   157774        0    57.3%           10      19693
  211568   156736        0    57.4%           10      19692
  214228   158017        0    57.6%           10      19692
  215767   158752        0    57.6%           10      19692
  217510   158119       57    57.9%           10      19692
  215142   158265        0    57.6%           10      19693
  214443   157657       40    57.6%           10      19693
  213711   158904        0    57.4%           10      19693
  214531   157830        0    57.6%           10      19694
  222051   155142     5036    58.9%           10      19702
  213871   157900        0    57.5%           10      19701
  209410   154713       96    57.5%           10      19701
  214247   157845        0    57.6%           10      19702
  215151   158253        0    57.6%           10      19700
  214763   157585        0    57.7%           10      19701
  212521   156223       31    57.6%           10      19701
  215196   158182        0    57.6%           10      19702
  215539   158529        0    57.6%           10      19701
  222887   155261     3028    58.9%           10      19702
  214733   158479        0    57.5%           10      19701
  214112   158045        0    57.5%           10      19703
  210637   154713        0    57.7%           10      19701
  213760   156690        0    57.7%           10      19703
  213074   157646        0    57.5%           10      19702
  212944   157453       32    57.5%           10      19702
  213294   157130        0    57.6%           10      19701
  214862   158695        0    57.5%           10      19701
  221365   155239     3029    58.8%           10      19701
  214913   158315        0    57.6%           10      19702
  214937   158653        0    57.5%           10      19702
  216603   159236        0    57.6%           10      19701
  211124   157368        0    57.3%           10      19702
  214171   157489        0    57.6%           10      19702
  215617   158390       32    57.7%           10      19701
  212320   156781        0    57.5%           10      19702
  212969   157184        0    57.5%           10      19701
  219595   151475     5255    59.2%           10      19702
  212734   157440        0    57.5%           10      19703
  212481   156301        0    57.6%           10      19702
  213567   156841        0    57.7%           10      19702
  213877   157199        0    57.6%           10      19703
  210024   154283        0    57.7%           10      19702
  214251   157335        0    57.7%           10      19703
  212639   157999        1    57.4%           11      19702
  211712   157096        0    57.4%           11      19702
  214709   158158        0    57.6%           11      19702
  219722   155442     2263    58.6%           11      19703
  215265   157649        0    57.7%           11      19701
  214299   157278        0    57.7%           11      19702
  214460   157609        0    57.6%           11      19702
  213348   157204        0    57.6%           11      19701
  208488   154434        0    57.4%           11      19702
  211965   156755       33    57.5%           11      19701
  214165   157789        0    57.6%           11      19702
  214786   158233        0    57.6%           11      19701
  222469   155249     3030    58.9%           11      19703
  211968   156790        0    57.5%           11      19703
  214041   157320        0    57.6%           11      19703
  210996   157368        0    57.3%           11      19702
  212993   157299        0    57.5%           11      19703
  212002   155891        0    57.6%           11      19704
  214620   157507       33    57.7%           11      19702
  214038   158476        0    57.5%           11      19703
  213981   157967        0    57.5%           11      19702
  220259   154570     3030    58.8%           11      19703
  214070   158391        0    57.5%           11      19702
  212916   156261       87    57.7%           11      19703
  215512   158668        0    57.6%           11      19703
  214594   158401        0    57.5%           11      19701
  214384   158200        0    57.5%           11      19702
  213338   157909       33    57.5%           11      19703
  214646   157771        0    57.6%           11      19703
  211579   156976        0    57.4%           11      19702
  221184   154545     3032    58.9%           11      19705
  212677   157517        0    57.5%           11      19702
  213378   157703        0    57.5%           11      19702
  210982   154939        0    57.7%           11      19702
  212162   157214        0    57.4%           11      19702
  237591   156992       79    60.2%           12      19706
  244835   155391        0    61.2%           12      19707
  247549   156378        1    61.3%           12      19707
  236378   157381        1    60.0%           12      19707
  214243   158663        0    57.5%           12      19708
  215044   158154        0    57.6%           12      19708
  215473   158185        0    57.7%           12      19706
  213642   158462        3    57.4%           12      19706
  210473   155901        0    57.4%           12      19706
  214030   157883        0    57.5%           12      19707
  215017   157940        0    57.7%           12      19707
  213080   157438       35    57.5%           12      19706
  213511   157540        0    57.5%           12      19708
  213515   157559        0    57.5%           12      19706
  219550   153227     3034    58.9%           12      19707
  214133   158237        0    57.5%           12      19706
  213154   157703       87    57.5%           12      19707
  213844   157944        0    57.5%           12      19708
  213028   156516        0    57.6%           12      19708
  215273   158260        0    57.6%           12      19705
  212283   157204       32    57.5%           12      19706
  212883   157362        0    57.5%           12      19706
  212750   158265        0    57.3%           12      19708
  219075   150253     5260    59.3%           12      19706
  213994   158044        0    57.5%           12      19708
  213080   156785       87    57.6%           12      19708
  213231   157394        0    57.5%           12      19708
  213483   157736        0    57.5%           12      19707
  212035   156699        0    57.5%           12      19707
  212191   156745       32    57.5%           12      19707
  211689   156548        0    57.5%           12      19707
  213953   157986        0    57.5%           12      19707
  220915   154318     3036    58.9%           12      19707
  212075   156786        0    57.5%           12      19707
  215170   158107       87    57.6%           12      19706
  214272   157969        0    57.6%           12      19707
  213840   158344        0    57.5%           12      19708
  213246   157344        0    57.5%           12      19706
  212766   156561        3    57.6%           12      19708
  215134   157637        0    57.7%           12      19707
  215009   158408        0    57.6%           12      19707
  213537   157200        0    57.6%           12      19707
  212694   156932        0    57.5%           12      19708
  211618   156108        0    57.5%           12      19707
  213440   157711       87    57.5%           12      19707
  214175   157982        0    57.5%           12      19706
  213428   157142        0    57.6%           12      19707
  213905   157865        0    57.5%           12      19706
  213588   157555       32    57.5%           12      19707
  213751   157977        0    57.5%           12      19707
  214703   158159        0    57.6%           12      19707
  220441   154496     3035    58.8%           12      19708
  212528   157387        0    57.5%           12      19708
  209791   155879       87    57.4%           12      19708
  215216   159152        0    57.5%           12      19708
  214703   158099        0    57.6%           12      19707
  213113   157583        0    57.5%           12      19707
  213310   157855       32    57.5%           12      19708
  212991   158107        0    57.4%           12      19707
  214829   158870        0    57.5%           12      19707
  221158   154390     3035    58.9%           12      19708
  215404   159049        0    57.5%           12      19707
  215481   159201        0    57.5%           12      19709
  214522   157703        0    57.6%           12      19707
  216295   159320        0    57.6%           12      19707
  216310   159273        0    57.6%           12      19707
  215439   158768       34    57.6%           12      19708
  214812   158547        0    57.5%           12      19708
  215870   157934        0    57.7%           12      19707
  222379   155076     3036    58.9%           12      19707
  215132   158646        0    57.6%           12      19708
  214054   157994        0    57.5%           12      19707
  214302   157908        0    57.6%           12      19709
  209843   155310        0    57.5%           12      19708
  215716   158705        0    57.6%           12      19708
  212313   157838        3    57.4%           12      19708
  215556   159195        2    57.5%           12      19706
  214669   158052        0    57.6%           12      19708
  217165   155307     2118    58.3%           12      19707
  213772   157215        0    57.6%           12      19707
  211800   158112        0    57.3%           12      19707
  212574   157510       87    57.4%           12      19708
  215923   159352        0    57.5%           12      19706
  212511   157392        0    57.5%           12      19707
  214488   158727        0    57.5%           12      19707
  213137   158273       33    57.4%           13      19707
  214909   158330        0    57.6%           13      19708
  215263   159149        0    57.5%           13      19708
  222321   152598     5265    59.3%           13      19708
  214267   157748        0    57.6%           13      19707
  214550   158617        0    57.5%           13      19707
  215205   158944        0    57.5%           13      19707
  213349   158488        0    57.4%           13      19709
  211948   155744        0    57.6%           13      19707
  214373   158111       33    57.6%           13      19708
  214173   158087        0    57.5%           13      19709
  212135   157576        0    57.4%           13      19708
  220377   153908     3042    58.9%           13      19708
  213616   158014        0    57.5%           13      19709
  215469   158967        0    57.5%           13      19708
  215789   159185        0    57.5%           13      19708
  215522   158925        0    57.6%           13      19708
  214908   158083        0    57.6%           13      19707
  212043   155700       33    57.7%           13      19709
  213662   158258        0    57.4%           13      19708
  216111   158929        0    57.6%           13      19708
  221873   155323     3041    58.8%           13      19707
  214291   158220        0    57.5%           13      19707
  215566   158324        0    57.7%           13      19707
  213793   158735        0    57.4%           13      19708
  215811   158824        0    57.6%           13      19708
  214451   157876        0    57.6%           13      19707
  211194   155748       32    57.6%           13      19710
  212266   157094        0    57.5%           13      19708
  210029   156098        0    57.4%           13      19709
  217377   151526     3040    58.9%           13      19708
  210408   156497        0    57.3%           13      19708
  213187   157378        0    57.5%           13      19708
  207832   153617        0    57.5%           13      19708
  202930   149814        0    57.5%           13      19708
  203945   150462        0    57.5%           13      19708
  203188   150208        0    57.5%           13      19708
  202001   149490       33    57.5%           13      19708
  200550   148623        0    57.4%           13      19708
  201723   148751       39    57.6%           13      19708
  208441   144774     3037    59.0%           13      19710
  202513   149851        0    57.5%           13      19708
  208826   153883        0    57.6%           13      19709
  203720   151059        0    57.4%           13      19708
  204769   151143        0    57.5%           13      19708
  205549   151387        0    57.6%           13      19709
  205425   151405       32    57.6%           13      19708
  204143   151095        0    57.5%           13      19709
  205495   151203        0    57.6%           13      19708
  211185   147445     3037    58.9%           13      19709
  203977   150887        0    57.5%           13      19708
  204007   150780       87    57.5%           13      19709
  204456   151322        0    57.5%           13      19708
  203100   149044        0    57.7%           13      19709
  205076   151634        0    57.5%           13      19708
  206866   152207       46    57.6%           13      19708
