Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
   55434        0    53993   100.0%           24      16317
   56498        0    54992   100.0%           24      16100
   37455    16371    51617    69.6%           24      16069
   59391        0    58335   100.0%           24      16314
   57044        0    55265   100.0%           24      16152
   50930        7    58873   100.0%           24      16334
   58943        0    56474   100.0%           24      16572
   57300        0    55587   100.0%           24      16220
   59453        0    56524   100.0%           25      16444
   54582        0    53979   100.0%           25      16219
   57026        0    55386   100.0%           25      16451
   53089        0    92779   100.0%           25      16238
   58321        0    57491   100.0%           25      16478
   58396        0    57080   100.0%           25      16312
   53058        0    75380   100.0%           25      16205
   54146        9    64074   100.0%           25      16388
   53770        0    52656   100.0%           25      16609
   13541    43274    53564    23.8%           25      16500
    5497    48279    51722    10.2%           25      16921
    6723    47277    51906    12.4%           25      17317
    5039    47458    50358     9.6%           25      17710
    5250    45772    48942    10.3%           25      18087
    6234    34778   117351    15.2%           25      17467
    5597    47377    58342    10.6%           25      17801
    6790    46916    50932    12.6%           25      18213
    4819    44591    46931     9.8%           25      18594
    5532    41234    44796    11.8%           26      18959
    8466    39044    44822    17.8%           26      18987
   56494       19    55279   100.0%           26      18107
   58303        0    57618   100.0%           26      18348
   17495    27421    79662    39.0%           26      18141
    6090    47681    50670    11.3%           26      18555
    5568    48929    51464    10.2%           26      18961
    6186    45073    48371    12.1%           26      18993
    5988    39495    64069    13.2%           26      18220
    7464    37269   105396    16.7%           26      18587
   13024    43835    53031    22.9%           26      18985
    5657    43328    46576    11.5%           26      18990
   18250    32464    47366    36.0%           26      18287
   52361     1483    53729    97.2%           26      18517
   56058      973    57021    98.3%           27      18758
   42762     8269    51068    83.8%           27      18939
   43565     5501    49325    88.8%           27      18930
   46039     6555    61206    87.5%           27      18964
   45770     7953    53328    85.2%           27      18972
   46288     7386    56370    86.2%           27      18965
   45052     5982    50499    88.3%           27      18960
   39723     9311    48428    81.0%           27      18953
   35888     4781    86384    88.2%           27      17044
   35485    12222   108549    74.4%           27      17200
   56834        0    55402   100.0%           27      17432
   33393    18398    50600    64.5%           27      17267
    4471    47958    51910     8.5%           27      17687
    4218    48469    51921     8.0%           27      18109
    5882    46768    52280    11.2%           27      18523
   10408    45611    54284    18.6%           27      18913
    4307    42265    45488     9.2%           27      18951
    6156    39313    53061    13.5%           27      17958
   13240    39398    51474    25.2%           27      18336
   44580    11436    55193    79.6%           27      18226
   51723     5371    56937    90.6%           27      18485
   24077    28662    51828    45.7%           27      18369
   34087    17359    51026    66.3%           27      18367
   10710    42246    52363    20.2%           28      18761
   31149    24710    59711    55.8%           28      18769
   21856    33021    53452    39.8%           28      18995
   56368        0    55446   100.0%           28      18821
   56262        0    55063   100.0%           28      18975
   48933        0    48348   100.0%           28      18564
   42555    13745    55892    75.6%           28      18650
   58176        0    57982   100.0%           28      18893
   53843        0    53149   100.0%           28      18554
   56161        0    55486   100.0%           28      18786
   30384    16342    99776    65.0%           28      18664
    6608    47602    51217    12.2%           28      19013
    5659    42433    45552    11.8%           28      19007
    5601    41760    44934    11.8%           28      19001
    9670    33695    81281    22.3%           28      18414
   48633     1800   101113    96.4%           28      18516
   58892        0    58138   100.0%           28      18755
   20535    26342    84973    43.8%           29      18680
   28724    14049   121617    67.2%           29      18842
   52129     3976    55202    92.9%           29      18935
   54035     1975    54982    96.5%           29      18978
   37635    12950    50521    74.4%           29      18967
   33449    17826    51653    65.2%           29      18957
   38205    12728    51393    75.0%           29      18947
   31050    19805    51010    61.1%           29      18939
   26093    22204    48490    54.0%           29      18926
   28487    21957    58496    56.5%           29      18980
   26963    20480    46920    56.8%           29      18975
   32282    15593    47336    67.4%           29      18967
    9135    31480   152080    22.5%           29      17585
    7391    44060    58914    14.4%           29      17862
    4226    47804    50704     8.1%           29      18277
    4601    47491    50773     8.8%           29      18664
    3841    46402    49487     7.6%           29      18976
    5167    41737    45686    11.0%           29      18975
   39676    10537    49432    79.0%           30      17942
   40427    16490    56290    71.0%           30      18240
   19744    32974    51912    37.5%           30      18199
   55663        0    56475   100.0%           30      18418
   47288     8406    55073    84.9%           30      18191
   49654     4881    53519    91.0%           30      18198
   58874        0    58181   100.0%           30      18441
   54525        2    53532   100.0%           30      18097
   55794        0    55677   100.0%           30      18331
   55369        1    54441   100.0%           30      18105
   57042        0    56444   100.0%           30      18341
   30465    24619    63134    55.3%           30      18257
   10192    44357    53351    18.7%           30      18666
   19086    34066    55461    35.9%           30      18569
    9723    42199    51154    18.7%           30      18960
   27876    20612    47908    57.5%           30      18533
   32345    23428    55248    58.0%           30      18853
    9197    39495    47894    18.9%           30      18945
   15695    29737    81058    34.5%           30      18621
   21940    29710    50656    42.5%           30      18821
   16305    35341    50760    31.6%           30      18978
   40776     8786    94231    82.3%           31      18760
   63031        3    60207   100.0%           31      18978
   52890        2    51779   100.0%           31      18970
   52310        1    51439   100.0%           31      18960
   53297        3    52239   100.0%           31      18948
   19370    29948    47075    39.3%           31      18942
    5806    41634    44777    12.2%           31      18936
    6169    35885    39597    14.7%           31      17692
    2667    43649   101139     5.8%           31      17774
    2305    51360    50901     4.3%           31      18201
    6445    51853    53872    11.1%           31      18629
    2263    52118    51407     4.2%           31      18973
    8985    35051   113806    20.4%           31      18435
   15952    36426    51483    30.5%           31      18789
   57369        0    56854   100.0%           31      18970
   28185    16506   108155    63.1%           31      18617
   54026     1541    61180    97.2%           32      18665
   52266     2018    53943    96.3%           32      18892
   41882    10398    52163    80.1%           32      18947
   39078    11922    51207    76.6%           32      18934
   26082    24602    49949    51.5%           32      18928
   39602    12032    51558    76.7%           32      18916
   26602    19867    46568    57.2%           32      18905
   29783    16550    54798    64.3%           32      18962
   29523    20640    49422    58.9%           32      18954
   22124    15649    76141    58.6%           32      17286
    8356    33619   119289    19.9%           32      17634
    9130    41771    49834    17.9%           32      18017
   22568    28112    49921    44.5%           32      17823
   23455    35811    57401    39.6%           32      18199
   20780    32127    51767    39.3%           32      18162
   54936        0    54625   100.0%           32      18391
   37738    15474    52567    70.9%           32      18287
   50656     4603    54736    91.7%           32      18257
   31405    17120    82896    64.7%           32      18329
   12812    39739    52180    24.4%           33      18539
    9508    43618    52447    17.9%           33      18923
    8897    36522    44572    19.6%           33      18437
   60074        0    58885   100.0%           33      18669
   19801    27387    86176    42.0%           33      18705
   59273        0    58648   100.0%           33      18875
   54624        0    53725   100.0%           33      18735
   38030    16491    53670    69.8%           33      18948
   38266     8485    90733    81.9%           33      18729
   45932    12184    57511    79.0%           33      18780
   22922    28156    89530    44.9%           33      18818
   10402    41486    54240    20.0%           33      18969
    6504    46958    50184    12.2%           33      18959
    7392    42592    47128    14.8%           33      18954
    5657    41695    44703    11.9%           33      18946
    5532    41280    44371    11.8%           33      18938
    7616    44600    51060    14.6%           33      18509
   29215    20843    86287    58.4%           33      18553
    7650    46359    50711    14.2%           34      18808
    7542    44547    49063    14.5%           34      18956
    6217    41990    45356    12.9%           34      18948
    6924    35294    82801    16.4%           34      18493
    9406    45171    56955    17.2%           34      18846
    4971    39855    44526    11.1%           34      18968
    3502    44310    47205     7.3%           34      18963
    3277    43832    46302     7.0%           34      18957
    3324    42843    45428     7.2%           34      18952
    3975    41292    44583     8.8%           34      18946
    2843    43232    45653     6.2%           34      18941
   10173    32354    40633    23.9%           34      17424
   17756    24603    94261    41.9%           34      17698
   36640    21187    63300    63.4%           34      17727
   53203     3952    57035    93.1%           34      17982
   39640    12735    52246    75.7%           34      18248
   28282    22654    51140    55.5%           34      18564
   33643    20670    54769    61.9%           34      18879
   26854    22811    49863    54.1%           34      18917
   31616    19069    50885    62.4%           34      18909
   30169    21687    60272    58.2%           34      18962
   29342    19361    47839    60.2%           34      18955
   18172    18737    77518    49.2%           34      17309
   12668    29068   115950    30.4%           34      17668
   24644    29846    53106    45.2%           35      17689
    9110    43367    51418    17.4%           35      18088
   18631    30693    48474    37.8%           35      17963
   14389    35181    48958    29.0%           35      18076
   12794    40451    52417    24.0%           35      18467
   18060    34702    52051    34.2%           35      18438
   54562        0    54415   100.0%           35      18667
   57234        3    64760   100.0%           35      18495
   32432    24295    55001    57.2%           35      18809
   49366     7311    56027    87.1%           35      18632
   54308        0    53731   100.0%           35      18857
   53032        2    52677   100.0%           35      18934
   52914        0    52169   100.0%           35      18582
   57448        1    57037   100.0%           35      18821
   44011     8780    52156    83.4%           35      18909
