Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  369430    20494        0    94.7%           11       8324
  373185    19314        0    95.1%           11       8372
  373040    19946       38    94.9%           11       8420
  369369    19549        0    95.0%           11       8468
  369480    19712        0    94.9%           11       8514
  371177    19297        0    95.1%           11       8563
  369088    19296       33    95.0%           11       8610
  371199    20241        0    94.8%           11       8658
  377046    20290        0    94.9%           11       8707
  376115    17772     3022    95.5%           11       8755
  373352    19247        0    95.1%           11       8802
  371684    19815        0    94.9%           11       8850
  369939    19353        0    95.0%           11       8898
  373219    19681        0    95.0%           11       8946
  383495    20433        0    94.9%           11       8995
  371774    20345       33    94.8%           11       9043
  370655    20242        0    94.8%           11       9091
  375849    19933        0    95.0%           11       9139
  379246    14240     5251    96.4%           11       9187
  368392    19451        0    95.0%           11       9234
  373839    20327        0    94.8%           11       9283
  371126    19212        0    95.1%           11       9330
  369880    19759        0    94.9%           11       9378
  367038    20410        0    94.7%           11       9425
  368545    20029        0    94.8%           11       9472
  377519    21288       33    94.7%           11       9521
  396368    21875        0    94.8%           11       9573
  380321    17253     3023    95.7%           11       9621
  368351    20050        0    94.8%           11       9668
  366970    19463        0    95.0%           11       9715
  368876    19326        0    95.0%           11       9763
  369819    20452        0    94.8%           11       9809
  383216    19972       58    95.0%           11       9859
  380010    20921        0    94.8%           11       9909
  373318    19557       41    95.0%           11       9956
  375054    19737        0    95.0%           11      10004
  373621    20230        0    94.9%           11      10053
  380220    17350     3024    95.6%           11      10100
  374548    19412        0    95.1%           11      10149
  366223    19300        0    95.0%           11      10197
  370531    20381        0    94.8%           11      10244
  368926    19445        0    95.0%           11      10292
  371177    18998        0    95.1%           11      10340
  398062    21469       32    94.9%           11      10390
  372983    20642        0    94.8%           11      10439
  373140    19578        0    95.0%           11      10487
  377426    16332     3024    95.9%           11      10534
  370871    19179        0    95.1%           11      10583
  369553    19444        0    95.0%           11      10629
  376970    20194        0    94.9%           11      10677
  363576    19933        0    94.8%           11      10724
  374659    19719        0    95.0%           11      10773
  373300    20035        0    94.9%           11      10821
  373557    20258       32    94.9%           11      10870
  371406    20853        0    94.7%           11      10916
  379098    17523     3022    95.6%           11      10965
  370488    19720        0    94.9%           11      11013
  370243    20526        0    94.7%           11      11061
  367879    20991        0    94.6%           11      11108
  365502    19737        0    94.9%           11      11155
  370790    20177        0    94.8%           11      11203
  385074    21163        0    94.8%           11      11253
  370053    19605       32    95.0%           11      11301
  369766    19881        0    94.9%           11      11348
  369065    19813        0    94.9%           11      11396
  377183    16670     3023    95.8%           11      11443
  368734    20705        0    94.7%           11      11490
  382654    19638       87    95.1%           11      11540
  368650    20422        0    94.8%           11      11587
  371425    20251        0    94.8%           11      11635
  374110    20462        0    94.8%           11      11684
  370837    21610       32    94.5%           11      11732
  373303    20253        0    94.9%           11      11780
  370936    20723        0    94.7%           11      11827
  377418    17803     3023    95.5%           11      11875
  370625    20316        0    94.8%           11      11923
  371242    19417        0    95.0%           11      11970
  367573    19737        0    94.9%           11      12018
  373739    19691        0    95.0%           11      12066
  398279    21528        0    94.9%           11      12117
  371027    19331        0    95.0%           11      12165
  369955    19372       32    95.0%           11      12213
  369581    19980        0    94.9%           11      12260
  373799    14944     5250    96.2%           11      12308
  368237    20383        0    94.8%           11      12356
  409054    21915        0    94.9%           11      12407
  375727    19158        0    95.1%           11      12456
  373429    20611        0    94.8%           11      12505
  372914    19601        0    95.0%           11      12553
  372322    20100        0    94.9%           11      12601
  372709    19125       32    95.1%           11      12649
  370181    20663        0    94.7%           11      12697
  372049    19611        0    95.0%           11      12744
  376428    16072     3022    95.9%           11      12792
  368013    22086        0    94.3%           11      12839
