Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  748314    71522        0    91.3%           12      19677
  758247    71825        0    91.3%           12      19672
  753937    71642        0    91.3%           12      19674
  759188    72264        0    91.3%           12      19672
  784559    73770       33    91.4%           12      19673
  791134    74140        0    91.4%           12      19673
  783667    74064        0    91.4%           12      19670
  788263    71364     3066    91.7%           12      19673
  745992    70339        0    91.4%           12      19672
  728877    68103        0    91.5%           12      19671
  761129    71191        0    91.4%           12      19671
  771293    71894       91    91.5%           12      19671
  769040    72653        0    91.4%           12      19672
  759779    71457       32    91.4%           12      19670
  856067    77902        0    91.7%           12      19670
  854196    76243        0    91.8%           12      19669
  782276    68705     3053    91.9%           12      19670
  740192    69467        0    91.4%           12      19670
  721724    68897        0    91.3%           12      19669
  717369    67306      100    91.4%           12      19670
  224450    19908       71    91.9%            3      15561
    1582        0        0   100.0%            3       6849
   16663     1874      108    89.9%            3        195
   20926       67      156    99.7%            7        197

Ending tracing...
