14029.176655,2474,2248,226,0,0
14030.195571,106447,6239,100208,0,0
14031.217365,108040,6255,101785,0,0
14032.457689,55072,3222,51850,0,0
14033.477681,55344,3222,52122,0,0
14034.508284,56397,3222,53175,0,0
14035.517723,56631,3222,53409,0,0
14036.537735,57221,3222,53999,0,0
14037.558050,57694,3222,54472,0,0
14038.578409,57801,3222,54579,0,0
14039.609291,58532,3411,55121,0,0
14041.407853,118011,6255,111756,0,0
14042.426968,118613,6255,112358,0,0
14043.678945,61068,3222,57846,0,0
14044.709616,61355,3222,58133,0,0
14045.719094,61522,3222,58300,0,0
14046.739203,62336,3411,58925,0,0
14048.544731,125534,6255,119279,0,0
14049.811061,62998,3222,59776,0,0
14050.819727,63449,3222,60227,0,0
14051.840090,63480,3222,60258,0,0
14052.860196,63480,3222,60258,0,0
14053.880281,63551,3222,60329,0,0
14054.915954,64040,3222,60818,0,0
14055.920418,64040,3222,60818,0,0
14056.940494,64320,3411,60909,0,0
14058.743228,129079,6255,122824,0,0
14060.000836,65226,3222,62004,0,0
14061.021345,65752,3222,62530,0,0
14062.042453,65771,3222,62549,0,0
14063.063172,65771,3222,62549,0,0
14064.083675,65822,3222,62600,0,0
14065.114486,65824,3222,62602,0,0
14066.124086,66004,3222,62782,0,0
14067.144782,66004,3222,62782,0,0
14068.164950,66270,3411,62859,0,0
14070.030664,66518,3222,63296,0,0
14070.979947,132874,6255,126619,0,0
14072.245700,66735,3222,63513,0,0
14073.265907,66735,3222,63513,0,0
14074.286080,67000,3143,63857,0,0
14075.316852,67020,3143,63877,0,0
14076.326470,67074,3143,63931,0,0
14077.346663,67074,3143,63931,0,0
14078.366857,67514,3143,64371,0,0
14079.387048,67853,3332,64521,0,0
14081.177022,67691,3143,64548,0,0
14082.196772,135171,6097,129074,0,0
14083.467830,67706,3143,64563,0,0
14084.488005,67742,3143,64599,0,0
14085.518882,67749,3143,64606,0,0
14086.528673,67749,3143,64606,0,0
14087.548970,67749,3143,64606,0,0
14088.569248,67749,3143,64606,0,0
14089.589534,67968,3332,64636,0,0
14091.374095,67796,3143,64653,0,0
14092.393800,135430,6097,129333,0,0
14093.413520,135418,6081,129337,0,0
14094.690924,67807,3127,64680,0,0
14095.721807,67814,3127,64687,0,0
14096.731479,67817,3127,64690,0,0
14097.753565,67817,3127,64690,0,0
14098.773845,67821,3127,64694,0,0
14099.794406,68033,3316,64717,0,0
14101.571176,67822,3127,64695,0,0
14102.590887,135793,6065,129728,0,0
14103.610579,136128,6065,130063,0,0
14104.896896,67933,2876,65057,0,0
14105.927848,67944,2876,65068,0,0
14106.937466,67944,2876,65068,0,0
14107.958027,67962,2876,65086,0,0
14108.978302,67953,2867,65086,0,0
14109.998575,68193,3056,65137,0,0
14111.768202,67981,2867,65114,0,0
14112.788294,135959,5545,130414,0,0
14114.079736,67290,1934,65356,0,0
14115.100010,67289,1933,65356,0,0
14116.131269,67466,1933,65533,0,0
14117.140923,67494,1933,65561,0,0
14118.161196,67844,1933,65911,0,0
14119.181496,67939,1933,66006,0,0
14120.201786,68690,2121,66569,0,0
14121.965668,68479,1933,66546,0,0
14122.985386,136979,3678,133301,0,0
14124.005103,136993,3678,133315,0,0
14125.305609,68602,1933,66669,0,0
14126.337010,68603,1933,66670,0,0
14127.346654,68637,1933,66704,0,0
14128.366922,68805,1933,66872,0,0
14129.387201,68805,1933,66872,0,0
14130.407466,69025,2121,66904,0,0
14132.153290,69025,2121,66904,0,0
14133.182445,68814,1933,66881,0,0
14134.202153,137786,3806,133980,0,0
