#,PROC,LOAD,READSIZE,TIMESPFETCH,nobg_Elapsed,nobg_READAHEAD_TIME,bg_Elapsed,bg_READAHEAD_TIME,nopred_Elapsed
4,8192,1048576,4,151.38,0.708222,150.7,0.029502,151.32999999999998
4,8192,4194304,1,141.71,0.002672,145.35,0.002532,143.34
4,8192,4194304,2,142.89,0.002583,141.71,0.002648,140.86
4,8192,4194304,4,149.9,0.002648,145.07999999999998,0.002494,150.53
4,8192,16777216,1,145.38,0.066989,151.2,0.004931,143.85
4,8192,16777216,2,143.29,0.075467,143.69,0.004558,143.81
4,8192,16777216,4,143.5,0.06621,145.47,0.00465,146.23
4,16384,4096,1,1010.03,188.825605,1008.85,12.000688,914.47
4,16384,4096,2,947.14,172.557098,953.88,12.143953,907.33
4,16384,4096,4,856.52,94.318238,858.81,12.96601,895.28
4,16384,131072,1,612.73,151.496908,607.9,0.628155,663.97
4,16384,131072,2,614.54,142.862735,620.2,0.659269,670.02
4,16384,131072,4,620.02,88.891754,612.56,0.770769,672.79
4,16384,524288,1,596.67,99.150723,536.31,0.226826,610.29
4,16384,524288,2,561.95,53.80378,593.03,0.230133,610.0
4,16384,524288,4,584.98,76.688643,591.98,0.229331,613.17
4,16384,1048576,1,577.82,24.383564,591.27,0.126916,593.62
4,16384,1048576,2,539.25,18.104065,589.41,0.13375,600.65
4,16384,1048576,4,583.18,24.720705,589.22,0.122249,603.56
4,16384,4194304,1,594.71,1.08779,583.31,0.046558,586.73
4,16384,4194304,2,577.34,1.047641,591.49,0.049153,598.76
4,16384,4194304,4,591.42,1.098124,591.7,0.050676,579.59
4,16384,16777216,1,585.77,0.001467,581.09,0.001346,582.28
4,16384,16777216,2,589.12,0.001515,581.62,0.001428,553.95
4,16384,16777216,4,561.81,0.001499,585.01,0.00137,558.19
16,4096,4096,1,58.02,23.566488,58.98,0.217636,41.56
16,4096,4096,2,55.37,17.327565,53.5,0.220378,43.62
16,4096,4096,4,47.07,10.015892,50.52,0.230536,43.69
16,4096,131072,1,41.6,0.048094,38.93,0.01125,36.37
16,4096,131072,2,42.03,0.054828,36.52,0.010467,35.12
