Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
  170095   102326        0    62.4%           12       2099
  863272    50603       33    94.5%           12       2308
 1647192        0        0   100.0%           12       2308
  142086        0        0   100.0%           12       2308
  -50636        0    52251   100.0%           12       2511
  -78477        0    80063   100.0%           12       2863
 -182156        0   183787   100.0%           12       3616
 -205334        0   206950   100.0%           12       4355
 -471127        0   472778   100.0%           12       4355
 -281596        0   283210   100.0%           12       4355
 -278865        0   280530   100.0%           12       2821
 -302066        0   303683   100.0%           12       2308
 -144828        0   154080   100.0%           12       2076
 -107100        0   123084   100.0%           12       2318
 -100188     4920   133542   105.2%           12       2877
 -424801        0   435121   100.0%           12       2969
 -253414        0   271439   100.0%           12       2334
 -499087    18448   507349   103.8%           12       2386
 -451608    17703   458853   104.1%           12       2436
    2238     9093        5    19.8%           12       2463
    4274    20103       30    17.5%           12       2125
   10769    40439        0    21.0%           12       2006
   10824    39693        0    21.4%           12       2106
   17757    39043     3032    31.3%           12       2207
   37164    42363        0    46.7%           12       2311
  145809    32277        0    81.9%           12       2394
   33329    19743        0    62.8%           12       2446
  731361    24263        0    96.8%           12       2511
   81734    18119        0    81.9%           12       2560
   85007    19333       33    81.5%           12       2613
   80552    18302        0    81.5%           12       2663
   83972    19186        0    81.4%           12       2714
   79829    18487        0    81.2%           12       2764
   84733    16120     5258    84.0%           12       2812
  118210    40756        0    74.4%           12       2937
  171548    67908        0    71.6%           12       3178
  154543    70288        0    68.7%           12       3409
  146345    75052        0    66.1%           12       3634
  149592    71702        4    67.6%           12       3859
  883316       43       29   100.0%           12       3862
    1601        0        0   100.0%           12       3862
 -120129        0   121729   100.0%           12       4350
 -224847        0   233661   100.0%           12       5294
 -312456        0   314074   100.0%           12       5909
 -443817        0   445401   100.0%           12       5909
 -285974        0   287605   100.0%           12       5909
 -271594        0   273209   100.0%           12       3599
 -277729        0   279372   100.0%           12       2308
 -336354        0   337970   100.0%           12       2308
 -422158   110023   370018   135.2%           12       2729
 -463112    18274   472070   104.1%           12       2781
 -382808        0   413017   100.0%           12       2827
 -268444        0   274619   100.0%           12       2836
 -156710        0   162754   100.0%           12       2309
    3512     2850        0    55.2%           12       2319
  -48947    79580        0  -159.8%           12       1625
  -96664   151268        0  -177.0%           12        360
  -43011   100963       34   -74.2%           12        751
   20954    17339        0    54.7%           12        804
   13717    29857        0    31.5%           12        889
   24852    41863     3028    37.3%           12        994
  116956    42314        0    73.4%           12       1105
   60095    40498        0    59.7%           12       1205
  638616    24618        0    96.3%           12       1269
  303272    20985        0    93.5%           12       1326
   79073    19458        0    80.3%           12       1376
   78406    20158       35    79.5%           12       1425
   79750    19352        0    80.5%           12       1475
   79721    20750        0    79.3%           12       1528
  166549    68134        0    71.0%           12       1733
  375650    66439     3027    85.0%           12       1943
  149575    74580        0    66.7%           12       2171
  876467    43021        0    95.3%           12       2309
   74973        0        0   100.0%           12       2309
    1615        0        0   100.0%           12       2309
 -132293        0   133955   100.0%           12       2831
 -233005        0   234593   100.0%           12       3790
 -356392        0   357992   100.0%           12       4357
 -492923        0   494527   100.0%           12       4357
 -473153        0   481972   100.0%           12       4357
 -411123        0   412756   100.0%           12       4357
 -290676        0   292279   100.0%           12       4357
 -272572        0   274159   100.0%           12       2310
 -288925        0   290520   100.0%           12       2309
 -315660        0   317261   100.0%           12       2309
 -398547        3   400184   100.0%           12       2309
 -380682        0   382270   100.0%           12       2583
 -191555        0   193171   100.0%           12       3382
 -165687        0   174561   100.0%           12       4094
 -279572        0   281185   100.0%           12       4356
 -197816        0   199405   100.0%           12       3918
  -77396        0    79014   100.0%           12       3846
    1616        0        0   100.0%           12       3746
  -14835    29613        2  -100.4%           12       2972
    8770    15957       34    35.5%           12       3022
  -14219        0    39388   100.0%           12       3111
 -295069        0   320357   100.0%           12       3501
 -412290        0   437208   100.0%           12       3679
 -143206        0   154898   100.0%           12       3705
 -380180        0   387301   100.0%           12       3716
 -289311        0   306236   100.0%           12       3564
 -219092        0   265349   100.0%           12       3584
 -228989        0   247540   100.0%           12       2445
 -202200        0   228273   100.0%           12       2710
 -430333    95046   410066   128.3%           12       2671
 -109008    51541   102611   189.7%           12       2894
    8429     6652        0    55.9%           12       2912
   51889    45514     3033    53.3%           12       2495
  126740    53501      126    70.3%           12       2647
  116073    34053        0    77.3%           12       2745
  493824    24423        0    95.3%           12       2819
   77675    19284        0    80.1%           12       2869
   76410    19480        0    79.7%           12       2916
   75655    20373       32    78.8%           12       2965
   77005    19383        0    79.9%           12       3013
   81097    19131        0    80.9%           12       3064
   85860    18792     3005    82.0%           12       3113
   75502    18433        0    80.4%           12       3162
  294053    29985        0    90.7%           12       3243
  144710    67921        0    68.1%           12       3461
  150981    71072        0    68.0%           12       3686
  158549    73454        0    68.3%           12       3924
 1092197    20069       39    98.2%           12       3999
    1612        0        0   100.0%           12       3999
    1628        0        0   100.0%           12       3999
    1624        0        0   100.0%           12       3999
   55963     9101     3029    86.0%           12       4027
   83501    19927        0    80.7%           12       4080
   80115    19351        0    80.5%           12       4130
   78922    19660        0    80.1%           12       4179
   79776    19606        0    80.3%           12       4228
   79829    19630        5    80.3%           12       4279
   79508    19715       29    80.1%           12       4328
   79264    20219        0    79.7%           12       4378
   79130    20018        0    79.8%           12       4427
   83309    20055     3029    80.6%           12       4477
   78888    20071        0    79.7%           12       4527
   83226    19744        0    80.8%           12       4579
   78817    20072        0    79.7%           12       4628
   78883    19533        0    80.2%           12       4677
   79424    19517        0    80.3%           12       4727
   78757    20397       33    79.4%           12       4777
   78985    20469        0    79.4%           12       4827
   79105    19933        0    79.9%           12       4876
   78868    19926        0    79.8%           12       4926
   86247    17048     3029    83.5%           12       4975
   79299    21082       87    79.0%           12       5028
  118979    71361        0    62.5%           12       5218
  118197    70796        0    62.5%           12       5410
  135398    76527        0    63.9%           12       5623
  129349    72285        5    64.2%           12       5829
  136932    70958       29    65.9%           12       6041
  906712       62        0   100.0%           12       6047
    1589        0        0   100.0%           12       6047
    5862        0     3027   100.0%           12       6047
    2756     1129        0    70.9%           12       6050
   85876    19102       87    81.8%           12       6100
   80905    19368        0    80.7%           12       6151
   80547    19516        0    80.5%           12       6201
   80140    19736        0    80.2%           12       6251
   83776    20752       31    80.1%           12       6303
   78887    19780        0    80.0%           12       6352
   78964    19419        0    80.3%           12       6402
   86953    14106     5258    86.0%           12       6451
   83533    20661        0    80.2%           12       6503
   79276    19574        0    80.2%           12       6553
   78699    19547        0    80.1%           12       6602
   80435    19405        0    80.6%           12       6652
   79636    20227        0    79.7%           12       6702
   79339    20052       33    79.8%           12       6752
   82627    20959        0    79.8%           12       6803
   79750    19886        0    80.0%           12       6854
   78833    19783        0    79.9%           12       6903
   86229    16311     3029    84.1%           12       6952
   83566    20288       87    80.5%           12       7004
   79694    19197        0    80.6%           12       7054
  115113    58813        0    66.2%           12       7208
  137168    76808        0    64.1%           12       7426
  133846    78303       39    63.1%           12       7641
  131610    75628       36    63.5%           12       7851
  143843    77205        0    65.1%           12       8074
 1058744     4857        0    99.5%           12       8096
    5870        0     3030   100.0%           12       8096
    1599        0        0   100.0%           12       8096
    1662      129        0    92.8%           12       8096
   84739    18879        0    81.8%           12       8147
   79084    19110        0    80.5%           12       8197
   83558    20692        0    80.2%           12       8249
   78489    19800       36    79.9%           12       8298
   79238    19285        0    80.4%           12       8347
   80120    19501        0    80.4%           13       8396
   80182    19663       16    80.3%           13       8446
   87131    16504     3030    84.1%           13       8497
   79704    19826        0    80.1%           13       8547
   79662    20192        0    79.8%           13       8596
   78490    20677        0    79.1%           13       8646
   78270    19943        0    79.7%           13       8695
   82620    21087        5    79.7%           13       8747
   78490    20253        2    79.5%           13       8797
   78595    19984        0    79.7%           13       8846
   79120    19740        0    80.0%           13       8895
   86670    16918     3031    83.7%           13       8945
   79231    19849        0    80.0%           13       8995
   78330    20650        0    79.1%           13       9044
   78116    20637        0    79.1%           13       9094
  105023    51235        0    67.2%           13       9222
  145620    90718        0    61.6%           13       9462
  146927    88776       33    62.3%           13       9701
  154667    87393        0    63.9%           13       9945
  522948    69322        0    88.3%           13      10143
  545395       38        0   100.0%           13      10144
    5890        0     3031   100.0%           13      10144
    1605        0        0   100.0%           13      10144
   80888    10809        0    88.2%           13      10165
  525488    52775        0    90.9%           13      10255
  537383    46193        0    92.1%           13      10340
  629328    39066       33    94.2%           13      10419
  945155    28493        0    97.1%           13      10481
 1135855     6546        0    99.4%           13      10501
    1615        0        0   100.0%           13      10501
    5883        0     3029   100.0%           13      10501
    1536        0       87   100.0%           13      10501
    5605       17        4    99.7%           13      10501
   13526      291      295    97.9%           13      10494
   22367      101      101    99.6%            3       4387

Ending tracing...
