Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB
 1005992       70        0   100.0%           11       2297
  613723        0        0   100.0%           11       2297
    1591        0        0   100.0%           11       2297
    1618        1        4    99.9%           11       2297
    1599        1       33    99.9%           11       2297
   72565    19588        0    78.7%           11       2341
   77966    19869        0    79.7%           11       2390
   85708    16406     3015    83.9%           11       2440
   80100    19373        0    80.5%           11       2489
   78735    19385        0    80.2%           11       2538
   31301    56423        0    35.7%           11       2640
   17721    68830        0    20.5%           11       2771
   14839    70674        0    17.4%           11       2899
  424242   353484       33    54.5%           11       4225
 1720447       61        0   100.0%           11       4345
  615713        0        0   100.0%           11       4345
    1615        0        0   100.0%           11       4345
    3422        0     5244   100.0%           11       4345
    1520        2       87    99.9%           11       4345
 -265088        0   266699   100.0%           11       4345
 -319887        0   321506   100.0%           11       4345
 -521712       52   525735   100.0%           11       4345
 -479844        0   481465   100.0%           11       4345
 -289297        0   290934   100.0%           11       4346
 -373690        0   375322   100.0%           11       2298
 -427050        0   428655   100.0%           11       2297
 -414007     5647   422482   101.4%           11       2319
 -479812    12751   481464   102.7%           11       2372
 -398082    11038   399707   102.9%           11       2418
    1597     3237        0    33.0%           11       2431
    1618     6663        0    19.5%           11       1817
    1630    12334        0    11.7%           11        329
    1615    12216       35    11.7%           11        376
    1601    11955        0    11.8%           11        427
    1622    11588        0    12.3%           11        477
    5369    11625     3019    31.6%           11        527
   14511    33342        0    30.3%           11        628
   93663    49436        0    65.5%           11        805
   45385    48871        0    48.2%           11        979
   79433    47616        0    62.5%           11       1149
  911770   210537        0    81.2%           11       2001
 1552415    79669       33    95.1%           11       2368
  538457        0        0   100.0%           11       2368
    3084        0        0   100.0%           11       2368
  -77019        0    83087   100.0%           11       2684
 -206460        0   208061   100.0%           11       3531
 -211959        0   213564   100.0%           11       4409
 -505228        0   506849   100.0%           11       4416
 -397416        0   399021   100.0%           11       4416
 -399772        0   401373   100.0%           11       4416
 -472797        0   474433   100.0%           11       4416
 -469282        0   470898   100.0%           11       4416
 -468271        0   469889   100.0%           11       4416
 -468848        0   470455   100.0%           11       4416
 -318786        0   327304   100.0%           11       4416
    1621        0        0   100.0%           11       4416
    1618        0        0   100.0%           11       4004
    1631        0        0   100.0%           11       3360
    1617        0        0   100.0%           11       2942
    1619        0        0   100.0%           11       2942
    1598        2       33    99.9%           11       2942
    1618        0        0   100.0%           11       2942
    1618        0        0   100.0%           11       2942
   19358     9897     3020    66.2%           11       2965
  108122    19346        0    84.8%           11       3017
   78569    19167       88    80.4%           11       3067
   78432    18952        0    80.5%           11       3116
   99583    21375       70    82.3%           12       3174
   61103    36187        0    62.8%           12       3249
   16886    68549       48    19.8%           12       3377
   15193    66131        0    18.7%           12       3500
  376132   152697        0    71.1%           12       3988
 1116944   229968        0    82.9%           12       5000
 1342805        0        0   100.0%           12       5000
    1591        0        0   100.0%           12       5000
    1605        0        0   100.0%           12       5000
 -145343        0   146936   100.0%           12       5233
 -249582        0   251196   100.0%           12       5654
 -377321        0   378985   100.0%           12       5836
 -398080        0   399701   100.0%           12       5836
 -277132        0   278928   100.0%           12       5836
 -399857        0   401532   100.0%           12       2306
 -419048        0   427741   100.0%           12       2306
 -442543    10076   444139   102.3%           12       2345
 -465499    12658   467105   102.8%           12       2398
 -473661    12486   475741   102.7%           12       2449
 -330217    10073   331823   103.1%           12       2491
    1620     2758        6    37.0%           12       2502
    1595     7465       29    17.6%           12       1760
    -371    13803        0    -2.8%           12        424
    1618    12137        0    11.8%           12        471
    5511    11921     3020    31.6%           12        522
    1605    12104        0    11.7%           12        573
    1476    11622       87    11.3%           12        623
   11681    39165        0    23.0%           12        745
   99181    50330        0    66.3%           12        921
   46048    49538        0    48.2%           12       1098
   46699    84596       33    35.6%           12       1411
 -101358   245742        0   -70.2%           12       2380
 1797615    10857        0    99.4%           12       2455
 1424619        0     3022   100.0%           12       2455
   11297        0        0   100.0%           12       2455
    1590        0        0   100.0%           12       2455
 -144134        0   145751   100.0%           12       3022
 -226264        0   227882   100.0%           12       3954
 -290328        0   291931   100.0%           12       4503
 -423020        0   424717   100.0%           12       4503
 -298355        0   299960   100.0%           12       4503
 -418813        0   420437   100.0%           12       2309
 -428978        0   430584   100.0%           12       2309
 -407164        0   415758   100.0%           12       2309
 -487259        2   488867   100.0%           12       2309
 -432041        0   433645   100.0%           12       2309
 -478108        0   479731   100.0%           12       2391
 -197836        0   199452   100.0%           12       3204
 -200730        0   202340   100.0%           12       4033
  -69737        0    71389   100.0%           12       4356
    1602        0        0   100.0%           12       4055
    1603        0        0   100.0%           12       3530
    5574        0     3022   100.0%           12       3161
    1530     9807       89    13.5%           12       3197
    1618    10650        0    13.2%           12       3243
    1597    10676        0    13.0%           12       3289
    1615    11065        0    12.7%           12       3337
    1588    11214        0    12.4%           12       3385
 -123206        0   135147   100.0%           12       3616
 -279274        0   290660   100.0%           12       4095
 -343530        0   355125   100.0%           12       4320
 -453130    24383   477906   105.7%           12       4421
 -621143   212601   429496   152.0%           12       5303
 -424132   103935   396670   132.5%           12       5826
 -231253        0   387217   100.0%           12       5826
 -196215        0   320010   100.0%           12       5826
 -278833        0   280454   100.0%           12       4925
 -309729        0   361645   100.0%           12       5020
    3278    10450    11023    23.9%           12       5059
   20585    13336        0    60.7%           12       4943
   16916    37935        0    30.8%           12       2499
    7236    34370     2957    17.4%           12        409
   48356    50143        7    49.1%           12        556
   47754    48804        0    49.5%           12        704
   46472    50113        0    48.1%           12        851
   12432    78143        0    13.7%           12       1063
  -30002   111551        5   -36.8%           12       1378
  363063   103708       29    77.8%           12       1669
  -64614   158284        0   -69.0%           12       1948
 -287989   373747        0  -335.8%           12       3295
  869237    57882     5246    93.8%           12       3460
  543507   213630        0    71.8%           12       4355
  874743        2       87   100.0%           12       4356
   25727    12063        0    68.1%           12       4407
    1616    11473        0    12.3%           12       4456
    1594    11619        0    12.1%           12       4506
  468551    11837       30    97.5%           12       4556
 1655867    11254        0    99.3%           12       4605
 1226668    26062        0    97.9%           12       4712
   -8312    22311     3015   -59.4%           12       4822
  -15307    25371        0  -152.1%           12       4936
  395530   172977        0    69.6%           12       5614
 1442431   155423        0    90.3%           12       6404
 1547638        0        0   100.0%           12       6404
   80060        0        6   100.0%           12       6404
    1623        1       42    99.9%           12       6404
    1603        0        0   100.0%           12       6404
   75098    18909        0    79.9%           12       6448
   83346    18682     3016    81.7%           12       6498
   80407    19949        0    80.1%           12       6549
   80451    20139        0    80.0%           12       6599
   80272    20047        0    80.0%           12       6649
   26923    60641        0    30.7%           12       6760
   15618    70516        0    18.1%           12       6888
   16141    70165       33    18.7%           12       7019
  612376   375670        0    62.0%           12       8452
 1629727       84        0   100.0%           12       8452
  477369        0     5251   100.0%           12       8461
    1632        0        0   100.0%           12       8461
    1602        0        0   100.0%           12       8461
   49332     9671        0    83.6%           12       8488
   80358    20164        0    79.9%           12       8540
   77935    19092        0    80.3%           12       8588
   80609    19066       33    80.9%           12       8638
   80124    19400        0    80.5%           12       8688
   51939    39587        0    56.7%           12       8769
   22867    67764     3016    25.2%           12       8897
   17664    65854        0    21.1%           12       9023
  400784   172629        0    69.9%           12       9610
 1151563   190850        0    85.8%           12      10507
 1352894        0        0   100.0%           12      10508
    1610        0        0   100.0%           12      10508
    1613        1       33    99.9%           12      10508
    1616        0        0   100.0%           12      10508
   14970      139      101    99.1%           12      10501
   29363        0     1962   100.0%            2      10502

Ending tracing...
